GEOID,MSA,year,pop,pop_male,pop_female,pop5_14,pop15_17,pop18_24,pop15_44,pop18up,pop65up,pop75up,median_age,sex_ratio,age_dep,oldage_dep,child_dep
310M200US43060,43060,2014,71811,.4738828313211068,.5261171686788932,13.7,4,10.3,39.2,75.7,15.6,6.6,37.6,90.09999999999999,66.5,26,40.5
310M200US43060,43060,2015,71875,.4728904347826087,.5271095652173913,13.2,4.4,10.1,39.1,75.7,16.1,6.6,37.6,89.7,67.59999999999999,26.9,40.7
310M300US43060,43060,2016,72290,.4853921704246784,.5146078295753216,13.7,4.4,9.800000000000001,38.9,75.8,16,6.4,37.7,94.3,67.2,26.8,40.4
3100000US43100,43100,2006,114756,.501420405033288,.498579594966712,12.9,4.3,8.800000000000001,40.7,76.7,13.8,7.4,38,100.6,58.9,21.9,37
3100000US43100,43100,2007,114504,.5026898623628869,.4973101376371131,12.6,4.3,8.699999999999999,39.6,76.59999999999999,14,7.4,38.9,101.1,59.8,22.4,37.4
3100000US43100,43100,2008,114561,.4977610181475371,.5022389818524629,12.6,4.2,8.4,39.5,76.7,13.9,7.1,39.3,99.09999999999999,59.1,22.1,37
3100000US43100,43100,2009,114560,.50638093575419,.49361906424581,13.2,4.2,8.6,37.8,76.5,14,7,40.7,102.6,60,22.3,37.6
310M100US43100,43100,2010,115472,.5086947485104614,.4913052514895386,13.6,4.5,7.7,37.1,76.09999999999999,14.4,7.2,39.3,103.5,62.1,23.3,38.7
310M100US43100,43100,2011,115149,.5091142780223884,.4908857219776116,13.4,3.8,7.8,36.2,76.5,15,7.4,40.6,103.7,62.6,24.5,38.2
310M100US43100,43100,2012,115009,.5001260770896191,.4998739229103809,13.5,4.1,7.4,36.3,76.8,15.4,7.4,41.4,100.1,62.9,25,37.8
310M200US43100,43100,2013,114922,.4994082943213658,.5005917056786342,13.4,4.3,7.4,35.5,76.8,16,7.6,41.6,99.8,64.3,26.3,38
310M200US43100,43100,2014,115290,.5046925145285801,.4953074854714199,12.9,3.8,7.4,35.8,77.3,16.1,7.5,41,101.9,63.3,26.2,37.1
310M200US43100,43100,2015,115569,.5020810078827367,.4979189921172633,12.8,4.2,7.6,35.9,77.40000000000001,16.7,7.6,42.1,100.8,64.59999999999999,27.5,37.2
310M300US43100,43100,2016,115427,.5042147851022725,.4957852148977276,12.6,4.4,7.6,36,77.5,17.4,7.9,41.5,101.7,66.5,29,37.4
3100000US43140,43140,2006,98373,.48155489819361,.5184451018063899,13.6,4.6,8.300000000000001,39.6,75.7,14.2,6.9,38,92.90000000000001,62.8,23.2,39.6
3100000US43140,43140,2007,98453,.4822910424263354,.5177089575736646,13.4,4.9,8.5,39.8,75.90000000000001,14.7,6.9,39.4,93.2,63.6,24.1,39.5
3100000US43140,43140,2008,99015,.4826440438317426,.5173559561682574,12.9,4.4,8.300000000000001,39,76.5,14.6,7.1,39.7,93.3,61.6,23.7,37.9
3100000US43140,43140,2009,99274,.4842053307008884,.5157946692991116,13.6,4.4,9.4,38.2,76,15.2,6.9,39.7,93.90000000000001,64.59999999999999,25.1,39.5
310M100US43140,43140,2010,98050,.4757776644569097,.5242223355430903,13.4,3.6,9.4,37,76.5,15.1,6.5,40,90.8,62.8,24.5,38.3
310M100US43140,43140,2011,97489,.4677143062294207,.5322856937705792,13,4.3,9.300000000000001,36.9,77,15.4,6.7,41.5,87.90000000000001,62.5,25.1,37.4
310M100US43140,43140,2012,97474,.4769169214354597,.5230830785645403,13.2,4,10.1,37.3,77.09999999999999,16.3,6.6,40.9,91.2,64.5,26.8,37.7
310M200US43140,43140,2013,97047,.4811277010108504,.5188722989891495,12.9,4.2,10.2,37.3,77.3,16.5,6.8,41.1,92.7,64.40000000000001,27.1,37.2
310M200US43140,43140,2014,97076,.4723927644319914,.5276072355680086,13.1,3.4,9.9,35.8,77.7,17.3,7.1,42.1,89.5,65.7,28.7,37
310M200US43140,43140,2015,96879,.4793814965059507,.5206185034940493,12.9,3.6,9.6,36.3,78.40000000000001,17.2,6.9,41.9,92.09999999999999,63.5,28.2,35.3
310M300US43140,43140,2016,97144,.4889030717285679,.511096928271432,12.3,4,10.2,36.6,77.90000000000001,17.8,7.1,40.7,95.7,66.59999999999999,29.7,36.9
3100000US43300,43300,2006,118478,.4876517159303837,.5123482840696163,13.1,5,9.199999999999999,41.1,75.59999999999999,14.8,7.7,37.1,95.2,64.40000000000001,24.4,40.1
3100000US43300,43300,2007,118675,.4792416262902886,.5207583737097113,13.1,4.3,9.300000000000001,38.9,75.5,14.9,7.4,37.8,92,65.09999999999999,24.6,40.5
3100000US43300,43300,2008,118804,.4863977643850376,.5136022356149624,13,4.1,9.6,39.8,75.8,14.4,7.2,37.5,94.7,62.9,23.5,39.4
3100000US43300,43300,2009,120030,.4883612430225777,.5116387569774223,13.7,3.8,8.800000000000001,36.9,75.5,15.3,7,38.4,95.5,66.2,25.4,40.8
310M100US43300,43300,2010,121145,.4841058235998184,.5158941764001816,13.5,4.1,9.1,36.7,75.8,15.6,7.2,39.3,93.8,66.2,26,40.2
310M100US43300,43300,2011,121419,.480616707434586,.5193832925654139,14.1,3.8,9.1,36.2,76.2,15.7,6.8,40,92.5,65.3,25.9,39.4
310M100US43300,43300,2012,121935,.4840201746832329,.5159798253167671,13.7,3.7,9.6,36.6,76.5,16.1,7.2,40,93.8,65.59999999999999,26.7,39
310M200US43300,43300,2013,122353,.4897959183673469,.5102040816326531,13.2,4.3,9,37,76.5,17.1,7.3,40.7,96,68.5,28.8,39.6
310M200US43300,43300,2014,123534,.4858662392539705,.5141337607460295,13.8,4.1,8.5,36.3,76.09999999999999,16.9,7.1,40,94.5,68.90000000000001,28.5,40.4
310M200US43300,43300,2015,125467,.4840475981732248,.5159524018267752,13,4.6,9,37.1,76.2,17.1,7,40.2,93.8,69.2,28.9,40.3
310M300US43300,43300,2016,128235,.4889928646625336,.5110071353374663,13.2,4.2,8.6,36.7,76.09999999999999,17.6,7.2,40,95.7,70.90000000000001,30.1,40.8
3100000US43320,43320,2008,112757,.491118068057859,.508881931942141,15.6,5.7,11,41,70.40000000000001,12.1,5.1,31.8,96.5,71.7,20.8,50.9
3100000US43320,43320,2009,112975,.4956140739101571,.5043859260898429,16.2,5.6,9.6,37.7,69.7,12.4,5,34.2,98.3,74.7,21.7,52.9
310M100US43320,43320,2010,107551,.4974849141337598,.5025150858662402,16.4,5.3,10.4,36.5,70.09999999999999,13,4.8,34.2,99,75.3,22.9,52.4
310M100US43320,43320,2011,107398,.5037617087841487,.4962382912158513,16.3,5,10.8,36.1,70.8,13.9,5.4,35.1,101.5,75.59999999999999,24.4,51.2
310M100US43320,43320,2012,107094,.5043793303079538,.4956206696920463,16.4,4.7,9.9,35.7,71.3,14.4,5.5,35.7,101.8,75.8,25.3,50.5
310M200US43320,43320,2013,107322,.4988166452358324,.5011833547641676,16,4.8,9.5,36.4,71.90000000000001,15.5,5.9,35.5,99.5,77.3,27.4,49.9
310M200US43320,43320,2014,108101,.4991720705636395,.5008279294363605,16.3,4.5,9.300000000000001,36.2,71.90000000000001,15.8,5.8,35.2,99.7,78.5,28.3,50.2
310M200US43320,43320,2015,108277,.502054914709495,.4979450852905049,15.5,4.6,9.300000000000001,36.8,72.59999999999999,16.3,6.5,36.2,100.8,77.7,29,48.8
310M300US43320,43320,2016,110026,.5007816334320979,.4992183665679021,15.7,5.2,7.8,36.4,72.09999999999999,16.7,6.5,36.3,100.3,80.40000000000001,30.1,50.4
3100000US43340,43340,2006,388296,.4812591425098379,.5187408574901622,13.9,4.4,10.5,41.3,74.40000000000001,12.9,6,35.3,92.8,62.5,20.9,41.6
3100000US43340,43340,2007,387182,.4739295731723066,.5260704268276934,13.8,4.5,10.3,40.9,74.3,13.1,6.4,35.6,90.09999999999999,63.4,21.4,42
3100000US43340,43340,2008,387764,.4788660112852147,.5211339887147853,14,4.4,10.1,40.9,74.2,13.3,6.4,35.4,91.90000000000001,64.3,21.9,42.4
3100000US43340,43340,2009,391516,.4815588634947231,.5184411365052769,13.8,4.3,10.1,40.5,74.8,13.3,6.3,35.6,92.90000000000001,62.5,21.6,41
310M100US43340,43340,2010,399799,.4794634303737628,.5205365696262372,13.5,4.1,9.9,40.4,75.3,12.9,5.9,35.9,92.09999999999999,60.2,20.6,39.5
310M100US43340,43340,2011,403595,.4791833397341394,.5208166602658606,13.8,4,10.1,40.1,75.09999999999999,13.4,6.1,35.6,92,62.1,21.6,40.4
310M100US43340,43340,2012,406253,.4805478359544422,.5194521640455578,13.6,4,9.6,40.2,75.09999999999999,13.5,6.1,36,92.5,62.3,21.9,40.3
310M200US43340,43340,2013,446471,.4781183996272994,.5218816003727006,13.4,4,9.6,40.1,75.5,14,6.3,36.2,91.59999999999999,62.8,22.8,39.9
310M200US43340,43340,2014,445142,.4839758998252243,.5160241001747757,13.5,4,9.199999999999999,39.6,75.5,14.6,6.3,36.3,93.8,64.3,24,40.2
310M200US43340,43340,2015,443708,.4823374832096785,.5176625167903216,13.5,4,8.800000000000001,39.4,75.5,14.9,6.6,37,93.2,65,24.6,40.4
310M300US43340,43340,2016,441767,.4840673929922334,.5159326070077666,13.4,4.1,8.6,39.2,75.59999999999999,15.5,6.6,36.7,93.8,66.40000000000001,25.8,40.6
3100000US43420,43420,2006,127757,.4977183246319184,.5022816753680815,13.4,4.6,9.5,37.1,74.90000000000001,16.1,7.4,38.7,99.09999999999999,70,27.4,42.6
3100000US43420,43420,2007,127866,.4959410633006429,.5040589366993571,12.8,4.5,9.9,36.5,75.7,16.7,7.7,39.8,98.40000000000001,69.7,28.4,41.3
3100000US43420,43420,2008,129006,.4989380338898966,.5010619661101035,12.9,4.1,9.9,35.8,76.2,18,8.4,40,99.59999999999999,71.7,30.8,40.9
3100000US43420,43420,2009,129518,.4952825089948887,.5047174910051112,12.8,4.1,9.300000000000001,34.6,75.8,17.9,8.199999999999999,41.4,98.09999999999999,72.8,30.9,41.8
310M100US43420,43420,2010,131789,.5009143403470699,.4990856596529301,12.7,4.1,9,37.5,76.8,17,7,39.1,100.4,67.09999999999999,28.4,38.7
310M100US43420,43420,2011,133289,.4972278282528941,.5027721717471059,12.7,4.3,9.199999999999999,36.6,77.09999999999999,17.8,7.2,40.1,98.90000000000001,68.59999999999999,30,38.6
310M100US43420,43420,2012,132088,.5134531524438253,.4865468475561747,12.4,4,10,37.4,77.7,18.7,7.4,40.1,105.5,69.7,31.8,37.9
310M200US43420,43420,2013,129473,.5093339924154071,.4906660075845929,12.1,4.8,8.800000000000001,37.1,77.40000000000001,19.2,8.1,40.3,103.8,72,33.1,38.9
310M200US43420,43420,2014,127448,.5060338334065658,.4939661665934342,12.1,3.5,8.800000000000001,35.8,77.7,19.7,8.5,40.1,102.4,72.5,34.1,38.4
310M200US43420,43420,2015,126427,.4981214455772897,.5018785544227103,11.7,3.8,7.9,35.4,78.59999999999999,21.4,9,42.1,99.3,74.90000000000001,37.4,37.5
310M300US43420,43420,2016,125770,.5035064005724735,.4964935994275264,12.4,3.7,8.1,35.4,77.90000000000001,21.1,8.800000000000001,40.8,101.4,76.09999999999999,37.2,38.9
3100000US43580,43580,2006,144654,.4981887815062148,.5018112184937852,15.5,4.9,9.4,39.9,72.3,12.9,6.5,35.7,99.3,68.3,21.7,46.6
3100000US43580,43580,2007,141742,.4959927191658083,.5040072808341917,14.6,5.1,8.4,38.8,72.5,12.6,6.9,36.2,98.40000000000001,66.90000000000001,21.1,45.8
3100000US43580,43580,2008,143589,.4930043387724686,.5069956612275314,15.1,4.9,8.800000000000001,38.4,72.40000000000001,12.4,6.4,36,97.2,66.7,20.7,46
3100000US43580,43580,2009,142903,.4970574445602962,.5029425554397039,15.2,4.4,9.800000000000001,39.3,72.3,11.9,5.9,34.7,98.8,65.59999999999999,19.7,46
310M100US43580,43580,2010,143882,.4905756105697724,.5094243894302275,14,4.5,10.1,38.4,73.3,13.2,6.3,36.3,96.3,66.40000000000001,21.9,44.5
310M100US43580,43580,2011,144014,.4845778882608635,.5154221117391364,14.4,4.6,9.300000000000001,38.6,73.3,12.9,6.4,35.3,94,65.7,21.4,44.2
310M100US43580,43580,2012,144243,.4985753208127951,.5014246791872049,14,4.3,10.4,39.2,73.90000000000001,13.2,6,35.9,99.40000000000001,64.8,21.7,43
310M200US43580,43580,2013,168491,.495159978871275,.5048400211287249,14.1,5.4,9.800000000000001,39,73.2,14.2,6.7,36.2,98.09999999999999,69.7,24.2,45.5
310M200US43580,43580,2014,169058,.4884773273077879,.5115226726922122,14.5,4.6,9.699999999999999,37.8,73.90000000000001,14.8,6.7,37.7,95.5,69.09999999999999,25,44.1
310M200US43580,43580,2015,165491,.4827694557407956,.5172305442592045,14.1,4.1,9,37.8,74,15.3,6.7,36.2,93.3,70.2,26,44.2
310M300US43580,43580,2016,167947,.4973176061495591,.5026823938504409,14.3,4.6,9.1,38.4,74.09999999999999,15.4,6.4,36.9,98.90000000000001,70.3,26.2,44.1
3100000US43620,43620,2006,211374,.5030751180372232,.4969248819627769,14.2,4,9.1,42.9,74.8,11.3,5.8,35.3,101.2,57.5,17.8,39.6
3100000US43620,43620,2007,227344,.5025863889084383,.4974136110915617,14.2,4.1,10.3,42.3,73.8,11.1,5.6,34.5,101,59.4,17.6,41.7
3100000US43620,43620,2008,232647,.4996840707165792,.5003159292834208,14,3.9,10.2,41.9,74.3,11.5,5.8,35,99.90000000000001,59.4,18.4,41
3100000US43620,43620,2009,238827,.497301393896,.502698606104,13.3,3.9,10.9,42.9,75,11.5,5.6,33.6,98.90000000000001,57.7,18.2,39.5
310M100US43620,43620,2010,229360,.500845831880014,.499154168119986,13.9,4.2,9.199999999999999,42,74.09999999999999,11,5.5,34.4,100.3,58.5,17.4,41.1
310M100US43620,43620,2011,232347,.4947987277649378,.5052012722350622,13.9,4,8.800000000000001,41.7,74.3,11.3,5.5,34.8,97.90000000000001,58.9,18,40.8
310M100US43620,43620,2012,237597,.4995096739436946,.5004903260563054,14.1,3.9,9,41.6,74.3,11.4,5.5,34.7,99.8,59,18.2,40.8
310M200US43620,43620,2013,243637,.5011225716947755,.4988774283052246,14.3,3.8,8.800000000000001,41.1,74.2,11.9,5.5,34.9,100.5,60.7,19.1,41.5
310M200US43620,43620,2014,248252,.4968258060358023,.5031741939641977,14.5,3.7,9.1,41,74,12.3,5.4,34.8,98.7,62,19.9,42.1
310M200US43620,43620,2015,252234,.5056376222079497,.4943623777920502,14.5,3.7,8.800000000000001,41.2,74.2,12.6,5.4,35,102.3,62.4,20.5,41.9
310M300US43620,43620,2016,256479,.5009104059201728,.4990895940798272,14.8,3.8,8.6,40.8,73.8,12.9,5.3,35.1,100.4,64.2,21.2,43.1
3100000US43740,43740,2006,78508,.506992917919193,.4930070820808071,11,4,7.9,38.1,80.3,18.3,10,42.2,102.8,61.2,29.5,31.7
3100000US43740,43740,2007,77861,.506800580521699,.4931994194783011,10.8,3.9,8.300000000000001,37.5,80.7,18.5,10.2,43,102.8,60.9,29.8,31.1
3100000US43740,43740,2008,77454,.5066232860794795,.4933767139205206,10.5,3.9,7.6,37.6,81.09999999999999,19,10.2,43.5,102.7,61.2,30.7,30.5
3100000US43740,43740,2009,76953,.5058802125972997,.4941197874027004,11.5,3.7,7.6,35.1,79.90000000000001,18.7,9.699999999999999,44.2,102.4,63.3,30.5,32.8
310M100US43740,43740,2010,77626,.5108082343544689,.4891917656455311,11.1,3.6,7.5,35.4,80.59999999999999,18.8,9.300000000000001,44.2,104.4,61.7,30.4,31.3
310M100US43740,43740,2011,77405,.519242942962341,.4807570570376591,10.8,3.6,7.3,34.3,80.90000000000001,18.9,9.5,45.1,108,61.3,30.5,30.8
310M100US43740,43740,2012,76957,.5166521563990281,.483347843600972,10.4,3.4,7.7,35,81.7,19.6,9.5,45.2,106.9,60.9,31.5,29.4
310M200US43740,43740,2013,76520,.5142054364871929,.4857945635128071,10.7,3.4,7,34.1,81.40000000000001,20.2,9.800000000000001,45.5,105.8,63.3,32.9,30.4
310M200US43740,43740,2014,76218,.520690650502506,.479309349497494,10.3,3.4,7.8,34.9,82,20.5,9.6,45.6,108.6,62.5,33.3,29.2
310M200US43740,43740,2015,75522,.5182330976404227,.4817669023595774,10.6,3.4,7.2,33.9,81.5,20.9,9.699999999999999,45.7,107.6,65.09999999999999,34.5,30.6
310M300US43740,43740,2016,75061,.5164066559198519,.4835933440801481,9.9,3.4,7.3,34.2,81.90000000000001,21.2,9.699999999999999,45.7,106.8,64.8,34.9,29.9
3100000US43780,43780,2006,318007,.4865867732471298,.5134132267528703,13.8,4.4,11.3,40.8,75.09999999999999,12.8,6.9,36.2,94.8,60.6,20.6,40
3100000US43780,43780,2007,316639,.4876594481412587,.5123405518587414,13.6,4.4,11.2,40.6,75,13.1,6.9,36.6,95.2,61.4,21.1,40.3
3100000US43780,43780,2008,316865,.4842314550360564,.5157685449639436,13.6,4.4,11.1,40.3,75.2,13.1,6.7,37.1,93.90000000000001,61.2,21.2,40.1
3100000US43780,43780,2009,317538,.4868992057643495,.5131007942356506,13.3,4.2,10.9,40.1,75.59999999999999,13.3,6.8,36.6,94.90000000000001,60.3,21.3,39
310M100US43780,43780,2010,319157,.4880012031695999,.5119987968304001,13.7,4.3,10.9,39.5,75.7,13.9,7,37.5,95.3,61.9,22.6,39.3
310M100US43780,43780,2011,318688,.4863565619038056,.5136434380961944,13.6,4.2,11,39.4,75.8,13.8,6.7,37.8,94.7,61.4,22.3,39.1
310M100US43780,43780,2012,318586,.487714463284639,.512285536715361,13.5,4.1,10.8,38.9,76.09999999999999,14.6,6.8,37.9,95.2,62.6,23.7,38.9
310M200US43780,43780,2013,318619,.4849365543172253,.5150634456827747,13.4,4.1,10.8,39,76.3,14.7,6.7,38.3,94.2,62.4,23.9,38.5
310M200US43780,43780,2014,319226,.4874383665490906,.5125616334509094,13.3,4.1,10.6,39,76.3,15,6.7,37.6,95.09999999999999,63.1,24.5,38.6
310M200US43780,43780,2015,320098,.486357303075933,.5136426969240671,13.1,4.1,10.9,39.2,76.5,15.5,6.6,37.7,94.7,63.7,25.3,38.4
310M300US43780,43780,2016,320740,.4880058614454075,.5119941385545925,12.9,4,10.9,39.2,76.8,15.7,6.6,37.8,95.3,63.6,25.7,37.9
3100000US43860,43860,2006,83162,.479810490368197,.520189509631803,12.2,3.6,7.8,34.3,77.90000000000001,21.6,11.4,43.5,92.2,77.59999999999999,38.3,39.3
3100000US43860,43860,2007,84435,.4713092911707231,.5286907088292769,12.1,3.9,14.9,36.1,77.90000000000001,20.9,10.4,42.1,89.09999999999999,75.3,36.7,38.7
3100000US43860,43860,2008,85608,.4771633492196991,.5228366507803009,12.4,3.4,7,34.1,78.09999999999999,20.8,12,43.4,91.3,74.40000000000001,36.2,38.2
3100000US43860,43860,2009,87158,.4827210353610684,.5172789646389316,12,3.7,7,32.5,77.90000000000001,21.7,10.7,44,93.3,77.8,38.5,39.3
310M100US43860,43860,2010,88569,.480009935756303,.519990064243697,11.8,3.8,6.4,31.8,78.3,22.9,11.1,45.3,92.3,80.59999999999999,41.4,39.2
310M100US43860,43860,2011,89352,.4809629331184528,.5190370668815472,11.6,4,7.9,33.5,78.5,22.8,11.1,44,92.7,79.5,40.9,38.6
310M100US43860,43860,2012,90302,.4800558127173263,.5199441872826737,12.9,3.5,6.6,31.8,78.8,24,11.3,45.3,92.3,82.40000000000001,43.7,38.7
3100000US43900,43900,2006,271087,.4862276686082328,.5137723313917673,13.3,4.4,8.800000000000001,41.7,76,12.8,6,37.3,94.59999999999999,58.4,20.3,38.1
3100000US43900,43900,2007,275534,.4853520799610938,.5146479200389062,13.3,4.2,8.9,40.9,76,13.2,6.1,37.6,94.3,59.1,21,38.1
3100000US43900,43900,2008,280738,.4903896159408416,.5096103840591584,13,4.3,9.1,40.5,76.09999999999999,13.4,6.1,38.2,96.2,59.4,21.3,38.1
3100000US43900,43900,2009,286822,.4866816352999421,.5133183647000579,13.4,4.2,9.5,39.6,75.7,13.9,6.5,38.1,94.8,61.8,22.4,39.4
310M100US43900,43900,2010,284713,.4866901054746359,.5133098945253641,13.8,4.2,10,40,75.7,13.3,5.6,37.7,94.8,60.5,21.4,39.1
310M100US43900,43900,2011,286868,.4827934799280506,.5172065200719494,13.3,4.2,10.4,39.6,75.8,13.6,5.8,38.1,93.3,60.8,21.9,38.9
310M100US43900,43900,2012,288745,.4841780810057317,.5158219189942683,13.5,4.1,9.9,39.1,75.90000000000001,14.2,5.8,38.1,93.90000000000001,62.1,23.1,39.1
310M200US43900,43900,2013,318999,.4803588725983467,.5196411274016532,12.9,4.4,10.3,39.3,76.40000000000001,14.9,6.1,38.6,92.40000000000001,62.7,24.3,38.5
310M200US43900,43900,2014,321418,.4847208308184358,.5152791691815642,13.4,3.8,9.800000000000001,38.4,76.5,15.4,6.2,38.4,94.09999999999999,63.6,25.2,38.4
310M200US43900,43900,2015,325079,.4818674845191476,.5181325154808524,13.3,4,9.699999999999999,38.1,76.7,15.8,6.5,38.9,93,64.3,26,38.3
310M300US43900,43900,2016,329136,.4843681639200817,.5156318360799184,13,4,9.5,38.3,76.90000000000001,16,6.4,38.6,93.90000000000001,64.2,26.2,38
3100000US44060,44060,2006,446706,.4916231257247496,.5083768742752504,13.2,4.2,10.9,42.4,76.40000000000001,12.4,6.3,36.1,96.7,56.3,19.4,36.9
3100000US44060,44060,2007,456175,.4933106812078698,.5066893187921302,12.8,4.3,10.5,42.2,76.5,12.5,6.4,36.3,97.40000000000001,56.4,19.6,36.8
3100000US44060,44060,2008,462677,.4903896238628676,.5096103761371323,12.8,4.1,10.7,41.9,76.59999999999999,12.8,6.3,36.1,96.2,56.5,20,36.6
3100000US44060,44060,2009,468684,.4913033088392179,.5086966911607821,12.7,4.1,10.4,41.4,76.7,12.9,6.3,36.7,96.59999999999999,56.7,20.3,36.5
310M100US44060,44060,2010,472147,.4917726894378234,.5082273105621766,12.9,4,11.5,41,76.8,13,6.1,36.5,96.8,56.7,20.4,36.3
310M100US44060,44060,2011,473761,.4939157085534689,.5060842914465311,12.7,3.9,11.4,40.5,77.09999999999999,13.3,6.2,37.3,97.59999999999999,56.6,20.8,35.9
310M100US44060,44060,2012,475735,.4955279725057017,.5044720274942983,12.7,3.8,11.1,40.6,77.2,13.7,6.1,37.1,98.2,57.6,21.7,36
310M200US44060,44060,2013,535189,.4978988731083785,.5021011268916215,12.8,3.9,10,39.5,77.3,14.7,6.2,38.1,99.2,59.9,23.5,36.4
310M200US44060,44060,2014,542073,.4949019781468548,.5050980218531452,12.7,3.8,10.3,39.4,77.40000000000001,15.5,6.2,38,98,61.4,25,36.4
310M200US44060,44060,2015,546807,.4974058488644074,.5025941511355926,12.6,3.9,9.6,39.2,77.59999999999999,15.9,6.4,38,99,62.2,25.9,36.3
310M300US44060,44060,2016,556264,.4968917636230279,.5031082363769721,12.6,3.8,9.6,39.2,77.7,16,6.3,37.9,98.8,62.2,25.9,36.2
3100000US44100,44100,2006,205245,.4813418110063583,.5186581889936418,12.8,4.1,8.300000000000001,39.9,76.8,13.6,6.7,39.3,92.8,58.3,21.6,36.8
3100000US44100,44100,2007,208413,.4771487383224655,.5228512616775345,13.1,4.2,8.199999999999999,39.9,76.2,14,7,38.5,91.3,61,22.6,38.4
3100000US44100,44100,2008,207728,.4812254486636371,.518774551336363,12.9,4.1,8.4,38.8,76.59999999999999,13.9,7,38.9,92.8,59.5,22.2,37.3
3100000US44100,44100,2009,207775,.4801443869570449,.5198556130429551,12.8,4.4,8.1,37.9,76.40000000000001,14,6.6,39.7,92.40000000000001,60.5,22.5,37.9
310M100US44100,44100,2010,210390,.4833309567945245,.5166690432054756,13.4,4.1,8.199999999999999,37.9,76.2,13.8,6.6,39.3,93.5,60.1,22,38
310M100US44100,44100,2011,211282,.4820287577739703,.5179712422260296,13.2,4,8.5,37.7,76.7,13.9,6.5,39.3,93.09999999999999,59.3,22.2,37.1
310M100US44100,44100,2012,211610,.4844194508766126,.5155805491233874,13.3,3.8,8.4,37.9,76.8,14.5,6.7,39.9,94,60.4,23.2,37.2
310M200US44100,44100,2013,211695,.4772715463284442,.5227284536715557,12.9,4,8.6,37.6,77,15,6.8,40,91.3,61.3,24.2,37.1
310M200US44100,44100,2014,211311,.4793834679690125,.5206165320309875,13.4,3.8,8.9,36.9,77.09999999999999,16.1,7.3,40.1,92.09999999999999,63.7,26.3,37.4
310M200US44100,44100,2015,211598,.4787049026928421,.521295097307158,12.9,4.1,8.6,37.5,77,15.9,6.8,39.3,91.8,63.7,26,37.6
310M300US44100,44100,2016,208892,.4850496907492867,.5149503092507133,13,4.1,8.5,37.3,77.2,16.6,6.9,40.1,94.2,65,27.4,37.6
3100000US44140,44140,2006,686174,.4782096086415399,.5217903913584601,12.1,4.3,12.6,42.7,78,13.5,7.2,37.4,91.59999999999999,55.2,21,34.2
3100000US44140,44140,2007,682657,.4792758295893839,.5207241704106161,12.1,4.3,12.6,42.4,78.09999999999999,13.6,7.2,37.8,92,54.9,21,33.9
3100000US44140,44140,2008,687558,.4792773845988266,.5207226154011735,11.9,4.2,13.1,42.4,78.40000000000001,13.6,7,37.9,92,54.2,21,33.2
3100000US44140,44140,2009,698903,.4792567781222859,.520743221877714,11.9,4.2,13.1,40.9,78.3,13.8,7,39,92,55,21.4,33.6
310M100US44140,44140,2010,693141,.4776589467366669,.5223410532633331,12.1,4.2,12.9,40.5,78.3,13.9,7,38.7,91.40000000000001,55.4,21.7,33.7
310M100US44140,44140,2011,693204,.4786816002215798,.5213183997784202,12,4.1,12.7,40.4,78.7,14.1,7,39.5,91.8,54.9,21.8,33
310M100US44140,44140,2012,697258,.4790923876097513,.5209076123902486,11.8,3.9,13.2,40.2,79.09999999999999,14.8,7,39.1,92,55.7,23.1,32.6
310M200US44140,44140,2013,626915,.4785289871832705,.5214710128167296,11.7,3.9,14.1,41,79.09999999999999,14.9,6.8,38,91.8,55.7,23.2,32.6
310M200US44140,44140,2014,629100,.4769845811476713,.5230154188523287,11.7,3.8,14,41.1,79.3,15.1,6.7,38.1,91.2,55.9,23.6,32.3
310M200US44140,44140,2015,631982,.4801956384833745,.5198043615166255,11.5,3.9,13.7,41.1,79.5,15.4,6.7,38.1,92.40000000000001,56,24,32
310M300US44140,44140,2016,630283,.4790832054807126,.5209167945192874,11.3,3.8,13.9,41,79.7,16,6.8,38.4,92,56.8,25,31.8
3100000US44180,44180,2006,405305,.4892068935739752,.5107931064260248,12.6,3.9,12,43.4,77,13.3,6.7,35.6,95.8,57.1,20.9,36.1
3100000US44180,44180,2007,419712,.4892164150655688,.5107835849344312,12.7,4,11.3,43.6,76.5,13.4,6.7,35.2,95.8,58.5,21.2,37.3
3100000US44180,44180,2008,425508,.4865125920076708,.5134874079923292,12.6,3.9,11.4,43,76.40000000000001,13.2,6.5,35,94.7,58.3,20.9,37.3
3100000US44180,44180,2009,431768,.4932116321728335,.5067883678271664,12.5,3.7,13.3,42.4,76.8,13.7,6.4,35.4,97.3,58.5,21.7,36.8
310M100US44180,44180,2010,435175,.488460963980008,.511539036019992,12.9,3.8,11.6,40.9,76.90000000000001,14.1,6.6,36.4,95.5,59.4,22.5,36.9
310M100US44180,44180,2011,438094,.4888014900911676,.5111985099088323,12.7,3.8,11.8,41.1,77.09999999999999,14.4,6.7,36.7,95.59999999999999,59.4,23,36.4
310M100US44180,44180,2012,444407,.4903500619927229,.5096499380072771,12.9,3.8,11.7,41.3,77.09999999999999,14.4,6.5,36.7,96.2,59.5,22.9,36.6
310M200US44180,44180,2013,450498,.4901442403739861,.5098557596260139,12.8,3.8,12.1,41.2,77.3,14.8,6.3,36.3,96.09999999999999,60.1,23.7,36.4
