GEOID,MSA,year,med_inc,med_inc_black,med_inc_asian,med_inc_hispanic,med_inc_white
310M200US43320,43320,2015,37833,45771,35799,25700,50182
310M300US43320,43320,2016,36998,,20613,36516,47177
3100000US43340,43340,2006,36669,23287,53255,34391,47641
3100000US43340,43340,2007,38975,21542,,38969,51520
3100000US43340,43340,2008,39529,25781,34358,38405,52798
3100000US43340,43340,2009,40936,26090,45457,,53054
310M100US43340,43340,2010,40762,23581,53946,31320,51982
310M100US43340,43340,2011,43634,25955,37456,36764,57365
310M100US43340,43340,2012,44118,29383,49375,50990,57416
310M200US43340,43340,2013,41583,26044,52620,51291,55646
310M200US43340,43340,2014,42157,27938,62038,45960,51903
310M200US43340,43340,2015,43292,27473,51758,37158,56293
310M300US43340,43340,2016,40445,24754,55392,20010,52037
3100000US43420,43420,2006,38427,57829,44275,28144,44716
3100000US43420,43420,2007,44499,45267,100702,31612,47321
3100000US43420,43420,2008,44549,43776,32358,33645,49386
3100000US43420,43420,2009,45706,80458,,34190,50141
310M100US43420,43420,2010,45213,36681,50858,34063,46814
310M100US43420,43420,2011,40903,101009,,27750,44601
310M100US43420,43420,2012,43252,63710,46219,30399,47603
310M200US43420,43420,2013,46647,38457,74422,34703,51911
310M200US43420,43420,2014,45688,72070,25678,37112,49128
310M200US43420,43420,2015,43291,76295,,36839,47551
310M300US43420,43420,2016,45508,,67314,33283,49036
3100000US43580,43580,2006,42862,28475,56598,40675,43587
3100000US43580,43580,2007,45118,,54092,39090,46277
3100000US43580,43580,2008,44244,45700,,33698,47255
3100000US43580,43580,2009,45422,,58659,36357,47447
310M100US43580,43580,2010,44038,27315,60032,32134,46716
310M100US43580,43580,2011,46431,20936,42593,41731,49421
310M100US43580,43580,2012,44879,26667,58734,35047,48877
310M200US43580,43580,2013,47270,26120,44033,37497,50575
310M200US43580,43580,2014,49981,,56763,46209,51408
310M200US43580,43580,2015,52698,,,36917,56997
310M300US43580,43580,2016,56687,25821,47957,55293,58661
3100000US43620,43620,2006,51327,49312,67275,28939,52095
3100000US43620,43620,2007,50287,21782,69896,31161,51624
3100000US43620,43620,2008,56890,,,60674,57829
3100000US43620,43620,2009,50498,35673,53079,30555,51851
310M100US43620,43620,2010,52050,30899,87830,46896,54012
310M100US43620,43620,2011,55609,20986,49148,41352,58133
310M100US43620,43620,2012,51745,27248,72073,44836,54173
310M200US43620,43620,2013,55952,31938,45536,37564,58166
310M200US43620,43620,2014,58849,32137,61818,46993,61314
310M200US43620,43620,2015,59844,26182,67300,49563,61710
310M300US43620,43620,2016,63931,43103,66224,48874,66399
3100000US43740,43740,2006,33837,,,,33894
3100000US43740,43740,2007,37554,,,,37292
3100000US43740,43740,2008,37639,,,,37676
3100000US43740,43740,2009,39362,,,85250,38952
310M100US43740,43740,2010,39978,63328,,65707,40271
310M100US43740,43740,2011,38658,,250000,43214,38568
310M100US43740,43740,2012,46263,,250000,,46052
310M200US43740,43740,2013,43429,,,26019,43767
310M200US43740,43740,2014,46217,,,,46434
310M200US43740,43740,2015,43660,,,46090,43761
310M300US43740,43740,2016,43871,,,,43809
3100000US43780,43780,2006,43773,29415,50828,42808,46942
3100000US43780,43780,2007,43534,25366,42288,33887,47227
3100000US43780,43780,2008,43704,28717,27324,34915,46532
3100000US43780,43780,2009,43607,25994,42127,36616,46510
310M100US43780,43780,2010,41991,28104,25808,34500,45476
310M100US43780,43780,2011,43880,21438,46234,27413,47701
310M100US43780,43780,2012,44769,23410,63935,31733,48929
310M200US43780,43780,2013,40784,20868,48348,36007,43482
310M200US43780,43780,2014,46610,21285,59205,38335,52285
310M200US43780,43780,2015,47207,31493,,37552,51150
310M300US43780,43780,2016,49117,27463,,44522,53422
3100000US43860,43860,2006,43616,22267,,22602,49777
3100000US43860,43860,2007,51332,23031,,53087,55675
3100000US43860,43860,2008,46697,16413,,46750,51136
3100000US43860,43860,2009,45193,31533,,28249,49123
310M100US43860,43860,2010,47692,22430,,35523,55024
310M100US43860,43860,2011,45158,24199,,13733,48512
310M100US43860,43860,2012,49763,30349,,25459,55023
3100000US43900,43900,2006,39694,26081,57357,29779,46321
3100000US43900,43900,2007,40923,24502,44417,24768,45190
3100000US43900,43900,2008,45185,33165,43857,34348,50783
3100000US43900,43900,2009,39691,28470,52975,34370,43633
310M100US43900,43900,2010,41850,28792,61485,31651,46290
310M100US43900,43900,2011,40167,26932,47849,32284,46202
310M100US43900,43900,2012,40879,26178,58333,42033,45428
310M200US43900,43900,2013,41062,30268,43750,36260,46556
310M200US43900,43900,2014,43161,27450,53806,34701,48239
310M200US43900,43900,2015,44028,30825,66382,44006,49976
310M300US43900,43900,2016,46554,32379,44712,32614,52242
3100000US44060,44060,2006,42408,33375,42951,44788,42902
3100000US44060,44060,2007,46382,23538,44146,36086,47347
3100000US44060,44060,2008,48395,19119,47765,45233,50123
3100000US44060,44060,2009,44719,22848,41038,43846,45811
310M100US44060,44060,2010,47039,22320,42790,42550,48168
310M100US44060,44060,2011,49078,33847,34992,31796,50767
310M100US44060,44060,2012,47624,41570,43036,36751,48623
310M200US44060,44060,2013,47485,27354,38300,40601,48945
310M200US44060,44060,2014,49320,30578,56389,49213,50690
310M200US44060,44060,2015,47548,28444,38500,43057,48567
310M300US44060,44060,2016,52955,37115,47095,51216,53619
3100000US44100,44100,2006,48388,32120,37162,52149,49989
3100000US44100,44100,2007,47974,22094,,40674,50706
3100000US44100,44100,2008,53551,30297,69868,45298,56160
3100000US44100,44100,2009,52649,24511,48720,32051,55768
310M100US44100,44100,2010,50423,28865,,58140,53712
310M100US44100,44100,2011,51280,21655,53281,57055,54737
310M100US44100,44100,2012,55621,25719,,,60828
310M200US44100,44100,2013,55366,24625,76064,36000,60240
310M200US44100,44100,2014,55021,29353,31913,31701,60676
310M200US44100,44100,2015,57824,30931,75000,62266,61542
310M300US44100,44100,2016,53798,25700,61191,59464,57457
3100000US44140,44140,2006,47186,30565,40698,22396,52223
3100000US44140,44140,2007,48981,33173,46596,20538,55058
3100000US44140,44140,2008,51613,36530,51644,22623,57387
3100000US44140,44140,2009,49177,36165,49033,21150,54628
310M100US44140,44140,2010,49209,34039,40811,21700,56007
310M100US44140,44140,2011,50229,35457,36276,20430,57001
310M100US44140,44140,2012,51531,31096,62256,20762,58549
310M200US44140,44140,2013,52397,34521,52730,24781,60505
310M200US44140,44140,2014,50916,38777,51814,23911,60105
310M200US44140,44140,2015,53393,37626,55292,24929,62321
310M300US44140,44140,2016,54855,40368,45763,26232,65184
3100000US44180,44180,2006,38974,28906,28774,27579,40227
3100000US44180,44180,2007,41480,25482,36028,31832,42046
3100000US44180,44180,2008,45319,32550,49964,53487,45733
3100000US44180,44180,2009,39744,30380,46346,28444,40077
310M100US44180,44180,2010,40084,31185,,33286,40614
310M100US44180,44180,2011,41439,24893,37806,24558,42151
310M100US44180,44180,2012,42263,24548,64926,34132,42769
310M200US44180,44180,2013,41034,26298,31250,32290,41582
310M200US44180,44180,2014,41248,25508,20492,44885,41630
310M200US44180,44180,2015,44786,22481,20714,34428,46592
310M300US44180,44180,2016,45337,29028,36611,32962,47008
3100000US44220,44220,2006,42546,23763,77732,48160,45820
3100000US44220,44220,2007,42687,27801,,,46512
3100000US44220,44220,2008,45467,39559,75256,34561,46127
3100000US44220,44220,2009,42367,26272,177755,43241,43281
310M100US44220,44220,2010,39580,24118,,21004,41346
310M100US44220,44220,2011,41292,25321,,29280,43162
310M100US44220,44220,2012,39178,24238,,28630,40587
310M200US44220,44220,2013,43742,30422,250000,36261,47159
310M200US44220,44220,2014,41729,27887,,25691,43894
310M200US44220,44220,2015,47963,28173,95142,,52356
310M300US44220,44220,2016,46811,28750,121199,55388,49299
3100000US44300,44300,2006,40886,19098,45741,21318,41804
3100000US44300,44300,2007,44644,64333,38609,23457,45531
3100000US44300,44300,2008,47549,,37247,,50320
3100000US44300,44300,2009,48960,,22855,28086,50288
310M100US44300,44300,2010,44746,37109,20194,,46157
310M100US44300,44300,2011,46988,31158,,,49015
310M100US44300,44300,2012,50809,31512,31610,32251,52831
310M200US44300,44300,2013,53207,26527,,38428,55700
310M200US44300,44300,2014,51367,42861,25995,43778,53596
310M200US44300,44300,2015,56337,,40376,,59459
310M300US44300,44300,2016,60266,31734,,66565,62676
3100000US44340,44340,2007,34135,21340,25210,24224,46256
3100000US44340,44340,2008,39490,28526,,57396,42711
3100000US44340,44340,2009,32185,15219,,14003,44375
310M100US44340,44340,2010,29170,22045,21694,,35057
310M100US44340,44340,2011,32251,22312,,,40338
310M100US44340,44340,2012,35856,32732,,36474,39714
310M200US44340,44340,2013,36153,21065,46741,,44055
310M200US44340,44340,2014,32841,23902,,19221,40452
310M200US44340,44340,2015,33477,24711,59759,12027,40080
310M300US44340,44340,2016,43982,27252,,45599,48645
3100000US44380,44380,2006,43307,26143,,27345,51216
3100000US44380,44380,2007,50500,43684,50349,46807,52689
3100000US44380,44380,2008,50343,35628,,23449,53601
3100000US44380,44380,2009,47344,27263,,28024,52237
310M100US44380,44380,2010,45714,32479,75017,35513,50207
310M100US44380,44380,2011,50241,30588,,24773,53842
310M100US44380,44380,2012,49219,26880,70293,26962,54330
3100000US44420,44420,2006,42438,30724,,2500,42712
3100000US44420,44420,2007,44631,,2500,18666,45913
3100000US44420,44420,2008,45910,37373,,,46684
3100000US44420,44420,2009,46907,32253,65114,,48122
310M100US44420,44420,2010,46292,25686,35256,51422,47207
310M100US44420,44420,2011,44358,33510,,53477,44707
310M100US44420,44420,2012,45943,30917,55203,31989,46979
310M200US44420,44420,2013,49767,30329,,120093,49551
310M200US44420,44420,2014,52603,22565,,61240,53630
310M200US44420,44420,2015,49834,26228,,26719,53266
310M300US44420,44420,2016,51147,39536,,,52080
310M100US44600,44600,2010,35666,19366,,,36536
310M100US44600,44600,2011,41652,24250,60705,92766,41708
310M100US44600,44600,2012,38775,22972,65208,,39378
