GEOID,MSA,year,mean_inc,mean_inc_earnings,mean_inc_interest,mean_inc_ss,mean_inc_ssi,mean_inc_assist,mean_inc_retire,mean_inc_2workers,mean_inc_black,mean_inc_asian,mean_inc_hispanic,mean_inc_white
3100000US40140,40140,2006,67203,67477,16673,14010,7854,5464,19915,94197,17979,25907,14868,29707
3100000US40140,40140,2007,72546,72560,18581,14406,8786,5359,20722,99884,21304,27696,15274,32264
3100000US40140,40140,2008,72194,71938,20692,15093,8656,5192,22135,100865,21021,29196,15577,31949
3100000US40140,40140,2009,69213,69062,18344,14929,8706,5468,22789,98559,20109,28154,14335,30437
310M100US40140,40140,2010,68462,67836,20922,16031,9731,5204,24176,99420,20421,26100,13474,31209
310M100US40140,40140,2011,67813,68267,19036,16216,9972,5098,24711,101282,19374,25309,14201,31038
310M100US40140,40140,2012,67048,67471,18372,16661,9445,4848,25345,101678,19012,25752,13859,30544
310M200US40140,40140,2013,70282,69888,22346,16901,9859,4530,26714,103900,19958,27895,14618,32127
310M200US40140,40140,2014,71067,71449,22593,17569,9811,4173,26536,105427,20741,27040,15327,32294
310M200US40140,40140,2015,73425,72607,24008,17860,9941,4596,28344,109621,23085,26936,15836,34082
310M300US40140,40140,2016,76407,76503,23701,18137,9705,4420,28804,113700,23117,29762,16782,34728
3100000US40220,40220,2006,58121,57951,9363,15736,7577,3204,17695,86842,16947,23270,13060,26250
3100000US40220,40220,2007,60084,61403,11126,15120,7457,2083,18493,89235,16409,29351,15016,27563
3100000US40220,40220,2008,61406,60932,16555,15614,7646,2261,21051,88433,17041,24915,15455,28368
3100000US40220,40220,2009,60249,58518,16240,17002,7750,2851,22983,92047,16642,25414,16534,27762
310M100US40220,40220,2010,59830,60391,10963,17266,8381,1406,20047,95169,15463,34817,14194,27853
310M100US40220,40220,2011,63108,63621,12621,18043,8286,1712,22404,93118,15670,24771,16429,28433
310M100US40220,40220,2012,60643,63505,13575,17252,8544,2617,17743,93177,17545,13647,10729,28130
310M200US40220,40220,2013,64933,63084,19520,18542,9281,3266,20297,96375,17245,20323,15406,30054
310M200US40220,40220,2014,65405,65366,12165,18905,10052,3311,20106,100400,17968,36130,25125,29537
310M200US40220,40220,2015,64370,63976,12293,20300,8413,1893,19386,104742,17076,31921,20125,29312
310M300US40220,40220,2016,67724,70737,14402,18460,9936,2198,23090,115623,17167,26745,16184,31606
3100000US40260,40260,2006,37365,41834,10115,11901,5570,1213,14765,85440,11644,60521,9794,18238
3100000US40260,40260,2007,41792,45629,15140,12351,5177,,18532,80173,12264,,7456,23567
3100000US40260,40260,2008,44185,46698,17461,14459,6662,1848,14289,77114,12276,,8644,24343
3100000US40260,40260,2009,38894,41843,5081,13446,8087,4585,18012,76332,12268,,5142,21421
310M100US40260,40260,2010,43041,44471,16603,14721,6906,1813,16392,89256,13266,,9852,24422
310M100US40260,40260,2011,43067,43501,15705,13464,8170,1653,26178,82640,12781,,13944,24312
310M100US40260,40260,2012,44112,50213,7288,13671,7468,2613,16770,84185,14046,,11130,25683
310M200US40260,40260,2013,40966,42328,11516,14052,7656,1380,17854,78776,12219,8575,,24032
310M200US40260,40260,2014,44535,49387,7100,15112,8165,1249,20399,92410,15597,8061,,24618
310M200US40260,40260,2015,50363,51805,10195,15676,7180,1586,31994,101326,17314,,,25368
310M300US40260,40260,2016,47399,42839,22288,16956,8014,1929,20891,81487,15481,,15554,25697
3100000US40340,40340,2006,74472,75468,9594,14481,6105,1833,19847,100513,11559,31396,14512,30949
3100000US40340,40340,2007,75316,74954,12337,15384,8384,4655,21573,101417,9153,34956,18657,31226
3100000US40340,40340,2008,80047,82345,8466,15345,6598,4195,19751,110407,11397,40990,14023,33227
3100000US40340,40340,2009,78422,79826,10863,15729,7595,3472,21463,108043,14611,31183,16882,32585
310M100US40340,40340,2010,75663,76919,8444,17358,11399,4403,23336,109406,19362,31940,15468,31895
310M100US40340,40340,2011,81353,82852,11850,17208,8921,4036,23072,111417,10985,23334,15756,35160
310M100US40340,40340,2012,78841,79406,9385,17528,8920,2221,22750,111723,9990,33404,20984,33314
310M200US40340,40340,2013,83308,84951,14231,18446,9132,3737,20483,123115,24021,43334,16996,34460
310M200US40340,40340,2014,86340,87694,13176,19470,9327,4514,21577,123324,12675,29720,17568,36860
310M200US40340,40340,2015,87082,87986,15719,19115,8732,3545,26437,125882,12155,36916,18612,36729
310M300US40340,40340,2016,87929,90214,14018,19336,10278,2999,26501,130334,17328,37071,14889,38170
3100000US40380,40380,2006,60711,62259,8669,14842,7685,3471,18874,92562,13110,24862,12524,26516
3100000US40380,40380,2007,63317,63978,11030,15687,8215,3673,19141,92812,14912,24683,12761,27549
3100000US40380,40380,2008,65619,66656,9501,16165,8381,4091,21325,101984,13976,23093,14473,28806
3100000US40380,40380,2009,65062,65383,12822,16669,8797,3506,19892,99565,14121,25636,12652,28921
310M100US40380,40380,2010,65363,66468,11546,17552,9636,3835,22132,105384,15051,20182,13388,29561
310M100US40380,40380,2011,65934,68125,10973,17502,9359,3938,19741,105395,13286,21450,12857,30129
310M100US40380,40380,2012,65580,66869,12078,17949,9616,3547,20827,103471,15398,30593,14319,29878
310M200US40380,40380,2013,68486,71069,11204,18503,9355,3777,19337,110663,14840,23834,12910,31609
310M200US40380,40380,2014,68915,72563,10145,18658,9880,4335,21730,112242,16101,32108,14132,31722
310M200US40380,40380,2015,72186,74399,13523,19115,9209,3636,21411,117526,15125,26800,14849,33502
310M300US40380,40380,2016,73324,74690,15178,19671,9456,3128,23230,118027,16738,29054,16387,34215
3100000US40420,40420,2006,56978,58381,7740,14618,8136,2406,19382,85265,12455,21171,15098,24599
3100000US40420,40420,2007,62179,64269,13734,15388,8759,2846,19670,90730,13442,34740,13972,26867
3100000US40420,40420,2008,63144,64652,9905,15264,9234,3022,19699,94474,11546,32959,14529,27579
3100000US40420,40420,2009,60614,62791,11470,16263,7690,3117,19107,96582,11895,27437,11642,26962
310M100US40420,40420,2010,57629,59517,7712,16872,9132,4906,21990,90448,11084,27184,11888,25720
310M100US40420,40420,2011,60496,63125,11587,17153,9763,3831,20022,97548,10612,26672,13003,27400
310M100US40420,40420,2012,63063,63682,13251,17792,10098,3070,21486,96056,14514,31225,12116,28154
310M200US40420,40420,2013,63922,64457,14781,17854,9879,4768,21741,97540,12909,21243,14049,29218
310M200US40420,40420,2014,63554,66089,10227,17999,9045,1809,21518,104903,14550,20567,14044,29769
310M200US40420,40420,2015,64934,64351,16298,19046,10056,2956,23927,97086,16779,28531,17363,30064
310M300US40420,40420,2016,67840,66963,19648,18458,9326,4437,24662,111747,16973,27984,15426,31752
3100000US40580,40580,2006,48651,49454,9198,13315,7488,1992,21354,81911,13237,22905,9668,25255
3100000US40580,40580,2007,53288,55577,14504,13630,6574,1899,13302,82253,16069,25895,8114,26884
3100000US40580,40580,2008,55564,59132,12797,13536,6778,2025,16143,96388,15864,8411,10488,29906
3100000US40580,40580,2009,46367,48948,7951,13813,6088,2168,19435,81566,14296,13897,9131,24477
310M100US40580,40580,2010,50391,51634,10370,15178,8574,1474,16541,80825,14818,18414,10955,27072
310M100US40580,40580,2011,50363,49208,12189,15296,8851,2360,18562,81607,14817,,9424,25831
310M100US40580,40580,2012,49348,49406,9122,15281,9012,3788,16344,88355,13522,,,
310M200US40580,40580,2013,51804,51908,8417,16130,9099,2753,20162,97594,14502,11487,11730,28364
310M200US40580,40580,2014,53270,51674,20453,17321,9173,1676,18468,86175,16838,12671,9278,27419
310M200US40580,40580,2015,54582,57900,11006,16699,10301,585,20899,106865,15621,39552,12497,30052
310M300US40580,40580,2016,55766,55887,19369,16731,7930,2055,17580,98526,18430,38966,15530,28088
3100000US40660,40660,2006,49919,53892,7612,12925,7052,3096,14285,79755,12052,35936,8498,21194
3100000US40660,40660,2007,52365,55025,12220,14544,7064,,15042,76643,10004,14889,13194,22097
3100000US40660,40660,2008,56303,60337,12243,14817,6542,1960,16001,87523,14422,19950,6143,24731
3100000US40660,40660,2009,54240,51658,18607,15334,8978,2199,22607,88113,13677,6990,7736,23135
310M100US40660,40660,2010,50789,54356,9890,14644,7937,5286,17855,82576,12922,24577,7725,21568
310M100US40660,40660,2011,52451,53169,13453,16472,8124,2105,21609,83013,12544,30392,9191,22745
310M100US40660,40660,2012,49560,53479,8180,16599,9518,2579,20364,79562,11969,12432,9743,21542
310M200US40660,40660,2013,49345,51935,11619,17190,9665,4183,16865,80171,13961,15664,10902,21029
310M200US40660,40660,2014,59934,62555,9595,18345,10529,4289,23164,102278,13067,,,
310M200US40660,40660,2015,56790,57686,21081,17484,10951,3071,19713,105966,13734,23426,16178,24371
310M300US40660,40660,2016,66817,70503,10168,18622,9351,3830,26542,89526,17818,,10828,29174
3100000US40700,40700,2006,48444,48439,11444,13486,7045,5107,19002,62581,,16670,10422,20811
3100000US40700,40700,2007,49205,46032,11423,15638,8305,3129,17734,66767,,8238,10162,20979
3100000US40700,40700,2008,49577,48884,11038,15274,7783,3296,18120,73043,,35940,12376,21153
3100000US40700,40700,2009,49669,49092,7960,15674,5693,2855,20644,78616,10148,27320,13689,21110
310M100US40700,40700,2010,46854,43712,12912,15453,9222,3494,19232,79771,,,9018,20497
310M100US40700,40700,2011,49757,50801,7532,17246,9885,3951,21471,66648,,20705,14370,21340
310M100US40700,40700,2012,50620,47833,10506,16656,8391,5140,21292,78056,,20614,14902,21897
310M200US40700,40700,2013,53808,51741,15463,17717,7844,2573,21278,93939,41901,19241,,23269
310M200US40700,40700,2014,52444,51105,10064,18796,8136,3419,20367,80762,,41506,11610,22666
310M200US40700,40700,2015,56063,53877,21761,18632,11718,1908,21928,87573,30034,,14046,24597
310M300US40700,40700,2016,60183,59976,19756,17156,8555,3224,24937,88031,6581,14392,21496,26427
3100000US40740,40740,2008,45957,46169,12818,12232,8945,2332,19751,77528,6280,,12232,24910
3100000US40740,40740,2009,43465,44553,8113,14102,6818,3312,17765,,22862,14994,10955,20316
310M100US40740,40740,2010,45680,43276,3437,14051,9456,2643,21585,,,,,
310M100US40740,40740,2011,51710,48164,24130,14262,9054,2869,19900,,,14566,13305,27452
310M100US40740,40740,2012,59171,52482,52826,14764,7167,2712,22493,77408,19625,,13732,31112
310M200US40740,40740,2013,60102,58131,9297,14349,8849,5104,18562,93985,23524,,14963,32193
310M200US40740,40740,2014,54341,52464,24428,15572,11246,2397,19390,80674,7451,,13667,29052
310M200US40740,40740,2015,51494,54148,11416,16562,8752,3106,17433,83653,21104,40908,14259,25455
310M300US40740,40740,2016,53516,55793,15865,16652,8638,672,18716,99862,17761,,,
3100000US40780,40780,2006,45002,44121,4975,12321,7018,1359,15974,62308,10841,,8561,18340
3100000US40780,40780,2007,51676,49501,13684,13097,5896,,18404,68758,4891,,13648,20767
3100000US40780,40780,2008,47866,48788,9779,13785,6565,2299,14643,69506,19164,,11562,20027
3100000US40780,40780,2009,47771,49284,6790,13560,6497,5118,15119,71862,11615,,9639,18587
310M100US40780,40780,2010,48347,50230,8367,14383,7107,,15940,71565,14858,,,
310M100US40780,40780,2011,48105,47831,6914,15768,7189,,21629,,12511,13728,12201,19965
310M100US40780,40780,2012,53251,54948,10180,16123,9470,5039,15416,78390,19135,,13800,20488
310M200US40780,40780,2013,48050,49662,7674,16618,11786,2745,17991,86636,13042,7285,10615,20194
310M200US40780,40780,2014,52488,55004,9847,17946,9574,2491,17937,79933,13097,,10488,21503
310M200US40780,40780,2015,49104,50079,12210,16823,8670,4278,20755,,18536,12625,10314,19834
310M300US40780,40780,2016,56163,61910,12329,18096,9712,,19471,,6332,18431,11517,22853
3100000US40900,40900,2006,73408,73041,13066,13930,9420,5358,24073,104790,20410,23207,16425,33265
3100000US40900,40900,2007,75743,75682,14164,14380,9949,5139,24746,112287,20345,26107,17186,34382
3100000US40900,40900,2008,76571,75866,13810,15048,8871,4674,26144,114223,20549,25404,17340,34525
3100000US40900,40900,2009,74089,73411,13353,15338,9398,5065,27270,112628,18732,24664,16047,33628
310M100US40900,40900,2010,72785,72286,15728,15884,10035,5345,28121,111451,19677,23993,16611,33305
310M100US40900,40900,2011,72781,73755,13378,16149,9816,5061,29849,114932,20490,22960,15927,33929
310M100US40900,40900,2012,74839,74406,16006,17170,10115,5105,30904,120635,18711,23561,15813,35237
310M200US40900,40900,2013,76775,77728,15678,17131,10178,4630,31042,120064,19696,26535,17033,34984
310M200US40900,40900,2014,81519,82172,18700,18091,10266,4549,33006,125958,20912,27375,17899,37609
310M200US40900,40900,2015,82648,82727,20541,18095,10390,4220,33726,130099,21840,27637,18540,38454
310M300US40900,40900,2016,88802,88980,22980,18758,10575,4356,34866,141779,24288,30527,19936,41081
3100000US40980,40980,2006,49745,52649,5579,14159,8462,3015,17840,82784,10601,12648,15104,22167
3100000US40980,40980,2007,56404,58416,10354,15726,8064,4087,17433,88324,12564,71610,15068,24183
3100000US40980,40980,2008,54671,55349,9889,15267,9503,2918,19022,89225,12447,42298,13741,25075
3100000US40980,40980,2009,52754,53601,8200,16695,8801,2702,19619,88894,13504,29579,14659,24068
310M100US40980,40980,2010,53707,55064,8751,16802,9402,3634,20063,95760,13662,41822,12624,23915
310M100US40980,40980,2011,53423,54657,6537,18176,9273,2040,19284,90779,13074,,13031,24007
310M100US40980,40980,2012,52103,54562,7545,17253,10037,3144,19691,88018,12267,26204,13477,24524
310M200US40980,40980,2013,56990,57362,12529,17760,10245,2139,21475,102179,14114,45018,14537,26572
310M200US40980,40980,2014,57427,56466,12918,18714,9460,2281,19577,94499,13984,22096,15236,27485
310M200US40980,40980,2015,60183,63666,14034,18653,10642,2356,18668,104601,14640,54738,15006,28588
310M300US40980,40980,2016,60525,63667,6176,19238,10305,1726,19585,111058,14217,56971,15923,28808
3100000US41060,41060,2006,59422,58931,7760,13375,5743,1557,18376,80316,19208,11866,6855,23573
3100000US41060,41060,2007,60974,61116,8209,14161,8900,2741,20500,85203,5138,13893,22399,24316
3100000US41060,41060,2008,62764,62543,9517,15011,8391,1904,19616,89250,10370,13503,9015,25645
3100000US41060,41060,2009,60947,62825,6126,15059,7998,2416,18059,91848,8584,36626,7758,24331
310M100US41060,41060,2010,59951,59999,8453,15942,8899,2903,18985,87426,9672,15985,8158,24822
310M100US41060,41060,2011,63705,65122,9552,16530,9416,2401,16481,92001,6360,21170,12565,26059
310M100US41060,41060,2012,66085,66215,11825,16838,8260,1934,17608,94247,14498,23959,14084,26746
310M200US41060,41060,2013,69156,69960,11133,16894,8565,1413,21949,100826,11048,13641,11015,28977
310M200US41060,41060,2014,67544,69313,8728,17950,8776,1660,20908,104149,9510,29842,9724,27791
310M200US41060,41060,2015,68555,69196,11368,17951,9174,2159,18968,93959,10076,24234,10276,28931
310M300US41060,41060,2016,72341,72032,14855,18590,9216,2883,22175,108349,9874,16882,20646,30183
3100000US41100,41100,2006,56467,54894,11218,15549,8842,1482,21083,68726,8601,,12364,20963
3100000US41100,41100,2007,60324,58468,14507,16225,5651,3015,23372,68964,,10480,9909,22216
3100000US41100,41100,2008,61327,59013,12697,17235,9765,3952,24416,69019,,26265,11106,22375
3100000US41100,41100,2009,53770,51539,9290,17381,7845,4350,27701,65845,,11571,11651,19735
310M100US41100,41100,2010,61056,61022,15460,19403,9775,4655,28903,74534,,,8992,22706
310M100US41100,41100,2011,59423,56715,14953,19250,10877,3016,29243,75907,,29324,12704,21433
310M100US41100,41100,2012,57883,55902,11564,19340,8494,2783,26539,72368,8641,38242,10249,21218
310M200US41100,41100,2013,66145,62237,21651,19136,13578,2077,26179,79838,,30821,10968,25165
310M200US41100,41100,2014,61268,61092,11870,20478,12374,1654,22921,75398,12089,,13283,21915
310M200US41100,41100,2015,72624,70370,16511,20792,9899,2267,28662,96034,,17467,16353,27137
310M300US41100,41100,2016,74494,73735,19225,20918,11646,1942,26954,84552,,19952,14944,27800
3100000US41140,41140,2006,48091,48132,9559,12527,7629,2246,14060,68075,11816,,9131,19594
3100000US41140,41140,2007,55918,56111,15627,13838,6627,1210,13098,84355,9476,26861,12905,22790
3100000US41140,41140,2008,57307,57222,10936,14237,6287,1715,16166,72711,30652,47438,10736,22916
3100000US41140,41140,2009,52840,54896,7154,15250,8479,2463,14627,74071,6891,,10483,21343
310M100US41140,41140,2010,58254,59359,,15018,7107,2517,18024,104791,10659,,,21486
310M100US41140,41140,2011,52722,53730,7364,17254,8432,2081,16410,82089,7670,14429,12962,22051
310M100US41140,41140,2012,54561,54380,12149,16884,9277,4327,18269,84107,9368,21527,11844,22743
310M200US41140,41140,2013,55805,56016,12180,16830,7599,2730,18883,83666,13554,,13803,22390
310M200US41140,41140,2014,59860,62830,11406,17435,8225,2721,22355,90654,11447,,12952,24819
310M200US41140,41140,2015,59773,59210,11549,17586,9775,1794,18413,88759,14679,,11599,24708
310M300US41140,41140,2016,63038,66788,9192,17360,9209,1341,25273,102869,14790,,19419,26088
3100000US41180,41180,2006,65176,66685,10540,14335,7042,2313,17776,97396,15284,26305,19038,29072
3100000US41180,41180,2007,68378,68620,14437,14910,7947,2814,19238,101435,15923,27719,19313,30448
3100000US41180,41180,2008,70545,71236,13681,15502,7624,2745,19977,102265,16901,34138,20629,31439
3100000US41180,41180,2009,68086,68990,12581,15986,7724,2768,20376,103828,16031,33043,17028,30537
310M100US41180,41180,2010,67609,68388,13106,16750,8806,3082,21322,106059,15878,32668,17858,30470
310M100US41180,41180,2011,69925,70765,16556,17051,9015,3021,22621,108728,16774,28892,19885,31538
310M100US41180,41180,2012,70369,72083,13559,17462,8999,3468,21248,110395,16350,29741,18358,31966
310M200US41180,41180,2013,73426,75411,13855,17846,9194,2842,22052,115897,16772,33429,23365,33347
310M200US41180,41180,2014,75223,77738,15727,18492,9503,2480,23427,117475,17428,38073,17400,34105
310M200US41180,41180,2015,77901,79119,18552,18395,9358,2653,22898,121952,18587,34165,21149,35460
310M300US41180,41180,2016,82171,83442,20344,18923,10045,2561,24023,125981,20968,37618,22998,36959
310M200US41400,41400,2013,53026,50475,22423,17562,8057,2927,14608,73947,,9514,17887,21702
310M200US41400,41400,2014,57099,55910,7624,17877,10325,3500,24028,86377,,,,
310M200US41400,41400,2015,57098,59696,15023,17632,8896,5229,20575,82921,,,,
310M300US41400,41400,2016,59138,60527,10648,17675,7490,3275,19767,86520,10698,,16516,25070
3100000US41420,41420,2006,55379,54488,11513,13885,7641,3350,20996,76954,14593,15160,11237,23310
3100000US41420,41420,2007,55811,53119,14706,14091,8294,4471,22726,82047,17158,19757,10768,24276
3100000US41420,41420,2008,60631,59514,13479,15188,8517,4218,23533,85040,17805,20869,13744,26193
3100000US41420,41420,2009,57845,56602,11231,15680,7059,3755,21910,83507,15482,17880,10241,24759
