GEOID,MSA,year,poor,poor_black,poor_indian,poor_asian,poor_hawaiian,poor_other,poor_mixed,poor_hispanic,poor_white
310M100US33780,33780,2010,12.7,,,,,,,27.9,12.1
310M100US33780,33780,2011,12.2,,,,,,,,10.9
310M100US33780,33780,2012,11.9,,,,,,,,11.6
310M200US33780,33780,2013,12.9,46.4,,,,,,,12.3
310M200US33780,33780,2014,9.699999999999999,,,,,,41,28.6,8.4
310M200US33780,33780,2015,10.5,,,,,,,23.6,9.4
310M300US33780,33780,2016,9.699999999999999,32.6,,,,,,,9.1
3100000US33860,33860,2006,17.1,28.9,,,,,,,8.199999999999999
3100000US33860,33860,2007,15.9,28.7,,,,,,22.3,6.5
3100000US33860,33860,2008,14.9,25.2,,,,61.5,,42.4,6.2
3100000US33860,33860,2009,17.7,30.4,,,,,1260,31.6,7.1
310M100US33860,33860,2010,17.8,30,,,,,,34,7.5
310M100US33860,33860,2011,20.3,34.2,,,,,,33.2,8.1
310M100US33860,33860,2012,18,26.3,,,,,,41.2,9.5
310M200US33860,33860,2013,19.1,29.9,,,,,,40.4,9.300000000000001
310M200US33860,33860,2014,19.6,31.2,,,,,16.1,21.4,9.800000000000001
310M200US33860,33860,2015,19.6,29.6,,,,,,50,9.300000000000001
310M300US33860,33860,2016,17.5,25.3,,,,34.1,,35.6,9.6
310M100US33980,33980,2010,12.5,,,,,,,,9
310M100US33980,33980,2011,19.2,,,,,,,,16.9
310M100US33980,33980,2012,15.3,41.7,,,,,,,11.7
310M200US33980,33980,2013,15,15.7,,,,,,,12.9
310M200US33980,33980,2014,14.5,27.6,,,,,42.3,,12.4
310M200US33980,33980,2015,13.5,29.1,,,,,,,12.6
310M300US33980,33980,2016,10.9,27.2,,,,,,,9.5
3100000US34060,34060,2006,18.4,,,,,,,,18.3
3100000US34060,34060,2007,16.5,,,,,,,,16.2
3100000US34060,34060,2008,15.9,,,,,,,,15.6
3100000US34060,34060,2009,21.3,,,,,,,,21.1
310M100US34060,34060,2010,20.9,,,,,,,,19.7
310M100US34060,34060,2011,18.1,,,,,,,,17.3
310M100US34060,34060,2012,21.6,,,,,,,,20.2
310M200US34060,34060,2013,19.2,,,,,,,,18.3
310M200US34060,34060,2014,23.5,,,,,,,,21.2
310M200US34060,34060,2015,20.3,,,,,,,,19.9
310M300US34060,34060,2016,20.1,,,,,,,,18.1
3100000US34100,34100,2006,18.3,,,,,,,,17.6
3100000US34100,34100,2007,19.1,,,,,,,,17.2
3100000US34100,34100,2008,18,26.3,,,,,,,16.5
3100000US34100,34100,2009,17.4,,,,,,,19.5,16.9
310M100US34100,34100,2010,18.9,,,,,,,42.6,17.1
310M100US34100,34100,2011,20,36.9,,,,,33.7,44.9,17.4
310M100US34100,34100,2012,21.3,,,,,,,42.7,19.2
310M200US34100,34100,2013,17.7,,,,,,,35.9,15.1
310M200US34100,34100,2014,22.3,,,,,,,64.09999999999999,18.3
310M200US34100,34100,2015,17.7,41.1,,,,60.6,,58.8,13
310M300US34100,34100,2016,17.6,,,,,,,45.1,14.8
3100000US34180,34180,2006,21.7,,,,,,,32.9,15.5
3100000US34180,34180,2007,17.4,,,,,29.1,,31.2,10.3
3100000US34180,34180,2008,15.7,,,,,20.6,,20.6,12.4
3100000US34180,34180,2009,19.6,,,,,22,,26.2,15.2
310M100US34180,34180,2010,23.9,,,,,38.4,,36.8,15.9
310M100US34180,34180,2011,21,,,,,38.6,,36.9,9.699999999999999
310M100US34180,34180,2012,19.2,,,,,32.6,,26.6,13.7
310M200US34180,34180,2013,18.7,,,,,31.4,,29.9,9.9
310M200US34180,34180,2014,13.8,,,,,20,,15.2,12.9
310M200US34180,34180,2015,16.1,,,,,20.9,17.3,19.9,12.9
310M300US34180,34180,2016,16.9,,,,,21.3,,20.3,14.4
3100000US34340,34340,2006,19,,,,,,,,14.5
3100000US34340,34340,2007,20,,,,,,,30.5,18.4
3100000US34340,34340,2008,15.3,26.5,,,,,,,14.7
3100000US34340,34340,2009,17,,,,,,,38.6,13.8
310M100US34340,34340,2010,19.3,,,,,,,30.2,17
310M100US34340,34340,2011,23.3,,,,,,,53.5,18.7
310M100US34340,34340,2012,17.7,31.3,,,,,,34.3,14.7
310M200US34340,34340,2013,21.8,60.4,,,,,,55.9,16.4
310M200US34340,34340,2014,18.6,,,,,,,24.9,17.6
310M200US34340,34340,2015,18.2,,,,,,,24.1,16.6
310M300US34340,34340,2016,16.6,,,,,,,30.7,14.8
3100000US34380,34380,2006,22.7,,,,,,,,21.4
3100000US34380,34380,2007,24.7,,21.6,,,,,,24.9
3100000US34380,34380,2008,32,,27.4,,,,673,,30.9
3100000US34380,34380,2009,28.9,,58.4,,,,,,27.1
310M100US34380,34380,2010,33.8,,31.2,,,,,31.8,32.5
310M100US34380,34380,2011,31.7,,,,,,40.6,,31.1
310M100US34380,34380,2012,30.7,,,,,,39.2,,30.9
310M200US34380,34380,2013,30.8,,,,,,,42.8,29.3
310M200US34380,34380,2014,30.3,,22,,,,,42.6,28.8
310M200US34380,34380,2015,27.6,,,,,,,,27.9
310M300US34380,34380,2016,24.1,,,,,,,,24
3100000US34580,34580,2006,14.1,,,,,,,,9.5
3100000US34580,34580,2007,12,,42,,,37.3,,33.4,7.7
3100000US34580,34580,2008,11,,,,,,,21.3,8.9
3100000US34580,34580,2009,9.199999999999999,,,,,,,12.2,7.9
310M100US34580,34580,2010,11.5,,44.1,,,,13.7,22.9,8
310M100US34580,34580,2011,15.1,,27.3,,,,,29.2,11.5
310M100US34580,34580,2012,14.7,,29.2,,,,10.7,37.4,9.300000000000001
310M200US34580,34580,2013,17.8,,40.7,,,,20.5,28.4,13.7
310M200US34580,34580,2014,16.6,,,19.7,,42.2,,38.8,11.3
310M200US34580,34580,2015,16,,,,,40.2,26,38.8,10
310M300US34580,34580,2016,10.9,,,,,20.1,19.7,14.3,9.6
3100000US34620,34620,2006,20,,,,,,,,17.9
3100000US34620,34620,2007,18.1,44.3,,,,,,,15.8
3100000US34620,34620,2008,15.6,16.9,,,,,,,15.5
3100000US34620,34620,2009,21.1,44.2,,,,,2615,51.8,18.2
310M100US34620,34620,2010,24.3,31.9,,,,,,,23.1
310M100US34620,34620,2011,23,62.3,,,,,37.8,,19.5
310M100US34620,34620,2012,22.2,26.6,,,,,53,,19.7
310M200US34620,34620,2013,22.6,35.3,,,,,,,20.5
310M200US34620,34620,2014,21.9,45.4,,,,,,,18.4
310M200US34620,34620,2015,23.4,42.5,,,,,,,20.5
310M300US34620,34620,2016,21.6,26.1,,,,,,,20.3
3100000US34740,34740,2006,17,39.7,,,,,,,12
3100000US34740,34740,2007,15.6,41,,,,,1463,20.7,11.1
3100000US34740,34740,2008,18.1,43.7,,,,,,24,13.4
3100000US34740,34740,2009,18.6,46.6,,,,,1493,30.6,13.1
310M100US34740,34740,2010,21.1,39.1,,,,,38.1,29.1,16.7
310M100US34740,34740,2011,20,40.6,,,,,37,14.2,16
310M100US34740,34740,2012,22,59,,,,,48.9,30.8,15.1
310M200US34740,34740,2013,20.6,47.4,,,,,29.7,22.8,15.7
310M200US34740,34740,2014,20.3,40.3,,,,,43.6,39.2,14.9
310M200US34740,34740,2015,15.5,41.6,,,,,35.3,29.7,9.699999999999999
310M300US34740,34740,2016,19.1,43.6,,,,,30.2,19.5,14.2
3100000US34780,34780,2006,18.4,,,,,,,,15.4
3100000US34780,34780,2007,14.9,15.3,20.2,,,,693,,13.4
3100000US34780,34780,2008,19.3,47,18.6,,,,836,,14.9
3100000US34780,34780,2009,22.6,46.4,32.2,,,,1570,,17.6
310M100US34780,34780,2010,21.3,44,31.7,,,,21.5,,13.6
310M100US34780,34780,2011,25.6,43.1,13,,,,21.4,49.8,23.4
310M100US34780,34780,2012,22.4,30.7,19,,,,30.7,50,18.8
310M200US34780,34780,2013,19.4,33.9,28.4,,,,9.6,27.5,14.6
310M200US34780,34780,2014,22.8,26,22.2,,,,40.7,,19
310M200US34780,34780,2015,21.3,44.1,22.7,,,,16.3,31.2,17
310M300US34780,34780,2016,21.8,30,20.6,,,,30.9,,20.2
3100000US34820,34820,2006,16.5,37.1,,,,,,,11.5
3100000US34820,34820,2007,14.2,37.8,,,,27.7,,27.4,9.199999999999999
3100000US34820,34820,2008,14.8,34,,,,18,,22.9,10.8
3100000US34820,34820,2009,15.7,32.6,,,,,,30.3,11.6
310M100US34820,34820,2010,20.1,41.9,,,,36.4,,38,14.9
310M100US34820,34820,2011,18.9,37.2,,,,36.6,,34.6,13.8
310M100US34820,34820,2012,20,37.5,,31.6,,,36.1,36.7,15
310M200US34820,34820,2013,18.3,36.4,,27,,,30,31.5,14
310M200US34820,34820,2014,17.4,30.4,,,,48.1,17.5,38.4,13.8
310M200US34820,34820,2015,16.1,38.9,,8.6,,42.6,23.6,30.7,11.3
310M300US34820,34820,2016,15.1,35.3,,,,,34.3,37.4,10.4
310M100US34860,34860,2011,24.6,42.4,,,,,,43.6,15.2
310M100US34860,34860,2012,24.2,41.4,,,,,,26.2,19.5
310M200US34860,34860,2013,28.5,33.9,,,,,,53.5,18.7
310M200US34860,34860,2014,22.1,40.3,,,,,,25.4,15.5
310M200US34860,34860,2015,25.7,39.7,,,,,,36.2,18.1
310M300US34860,34860,2016,28.1,54.1,,,,,,41.1,16.2
3100000US34900,34900,2006,12,,,,,,,,11.5
3100000US34900,34900,2007,9.6,,,,,,,17.1,6
3100000US34900,34900,2008,9.800000000000001,,,22.2,,17,,9.5,9.300000000000001
3100000US34900,34900,2009,7.2,,,,,,,9.6,6.3
310M100US34900,34900,2010,11.7,,,,,,,21,7.6
310M100US34900,34900,2011,14.6,,,3.6,,16,,20.4,11.7
310M100US34900,34900,2012,8.9,,,5.2,,,,8.1,9.6
310M200US34900,34900,2013,9,,,10,,13.3,31.7,10.8,6.9
310M200US34900,34900,2014,8.300000000000001,,,7.2,,16,,10.9,7.3
310M200US34900,34900,2015,10.8,18.1,,6.5,,17,23.8,16.9,6.6
310M300US34900,34900,2016,7.3,,,1,,16.6,,8.5,6.9
3100000US34940,34940,2006,9.699999999999999,,,,,,,19.6,4.6
3100000US34940,34940,2007,10.2,27.3,,,,28,,18.9,5.6
3100000US34940,34940,2008,10.2,28.8,,,,17.5,,17.8,5.6
3100000US34940,34940,2009,12.6,34.5,,,,,,23.1,6.9
310M100US34940,34940,2010,16.2,37.3,,18.2,,51.8,,32.6,7.7
310M100US34940,34940,2011,17,34.8,,,,49.8,,32,8.9
310M100US34940,34940,2012,13.8,36.1,,,,,,26.1,6.7
310M200US34940,34940,2013,12.8,30.4,,,,,,19.4,8.4
310M200US34940,34940,2014,14.5,28,,18.7,,47.6,,29.2,6.9
310M200US34940,34940,2015,14.2,31.1,,,,,,27.4,7
310M300US34940,34940,2016,11.4,18.8,,,,,,19.9,7.2
3100000US34980,34980,2006,13,28.2,,,,34.8,,31.3,8.800000000000001
3100000US34980,34980,2007,11.8,24.5,,4.5,,23.5,1343,25.7,8.5
3100000US34980,34980,2008,12.3,23.9,,8,,24.9,4396,28.4,8.800000000000001
3100000US34980,34980,2009,13.3,23.2,,7.5,,36.7,2645,31.9,10.2
310M100US34980,34980,2010,15.4,27.8,,17.9,,41.9,26.9,32.9,10.9
310M100US34980,34980,2011,14.7,25.9,,16.4,,37.7,25.4,29.3,10.8
310M100US34980,34980,2012,14.3,24.7,,18.7,,31.7,23,30.9,10.2
310M200US34980,34980,2013,13.7,22.4,11.6,7.4,,34.6,22.4,27.8,10.6
310M200US34980,34980,2014,15.1,29.5,,13.4,,43.7,20.5,36,10.1
310M200US34980,34980,2015,12.7,21.9,21.4,11.2,,20.6,19.6,23,9.800000000000001
310M300US34980,34980,2016,11.6,20.2,,10.1,,19.8,16,24.3,8.6
3100000US35100,35100,2006,13.5,24.2,,,,,,,9.6
3100000US35100,35100,2007,13.2,31.5,,,,,,,6.5
3100000US35100,35100,2008,15.4,23.7,,,,,,31.9,10.7
3100000US35100,35100,2009,16.7,32.6,,,,,,,9.800000000000001
310M100US35100,35100,2010,16,33.9,,,,,25.7,,9.5
310M100US35100,35100,2011,14.7,26.7,,,,,,61.9,8.6
310M100US35100,35100,2012,15.9,32.4,,,,,,,9.300000000000001
310M200US35100,35100,2013,16,28.9,,,,,,29.2,10.5
310M200US35100,35100,2014,16.5,30.7,,,,,,33.3,8.800000000000001
310M200US35100,35100,2015,13.7,28.5,,,,,,,7.8
310M300US35100,35100,2016,16.9,27.9,,,,,,22.9,11.9
3100000US35260,35260,2006,12.3,,,,,,,,11
3100000US35260,35260,2007,14.3,43.3,,,,,,,12.1
3100000US35260,35260,2008,12.9,,,,,,,,10.8
3100000US35260,35260,2009,10.1,,,,,,,,9.800000000000001
310M100US35260,35260,2010,16.6,58.3,,,,,,,14.5
310M100US35260,35260,2011,16.5,58.3,,,,,,,14.2
310M100US35260,35260,2012,14.2,56.9,,,,,,,12
310M200US35260,35260,2013,12.8,,,,,,,,11.6
310M200US35260,35260,2014,12.2,42.9,,,,,,,10.5
310M200US35260,35260,2015,18.8,46.7,,,,,,,15.4
310M300US35260,35260,2016,12.8,33.3,,,,,,,11.6
3100000US35300,35300,2006,9.9,16.1,,10,,34.6,,28.6,5.6
3100000US35300,35300,2007,9.699999999999999,17.4,,10.6,,22.6,3147,27.2,5.3
3100000US35300,35300,2008,11.2,22.7,,14.5,,25.3,2925,27.6,5.9
3100000US35300,35300,2009,12.1,25.2,,5.2,,40.3,3207,31.5,6.6
310M100US35300,35300,2010,11.7,24.5,,8.800000000000001,,32.6,20.9,26.5,6.1
