GEOID,MSA,year,pop15up,pct15up_married,pct15up_widowed,pct15up_divorced,pct15up_separated,pct15up_nevermar,pct15up_married_m,pct15up_widowed_m,pct15up_divorced_m,pct15up_separated_m,pct15up_nevermar_m,pct15up_married_f,pct15up_widowed_f,pct15up_divorced_f,pct15up_separated_f,pct15up_nevermar_f
3100000US36260,36260,2008,391037,58.2,4.3,9,1.3,27.2,58.3,2,8.199999999999999,1,30.5,58.2,6.7,9.699999999999999,1.5,23.9
3100000US36260,36260,2009,394565,58.5,4.2,10.7,1.5,25,59.7,1.9,9.300000000000001,1.2,27.9,57.3,6.6,12.1,1.9,22.1
310M100US36260,36260,2010,400022,60.9,3.5,8.6,1.7,25.3,62.1,1.6,7,1.3,28,59.8,5.5,10.1,2,22.6
310M100US36260,36260,2011,403356,58.9,3.6,9.699999999999999,1.4,26.4,58.7,1.6,8.699999999999999,1,30,59.1,5.5,10.8,1.8,22.8
310M100US36260,36260,2012,409466,58.1,3.4,10.5,2.2,25.9,58.7,1.5,8.9,1.8,29,57.6,5.2,12,2.5,22.8
310M200US36260,36260,2013,454096,59.1,3.5,10,1.6,25.8,59.6,1.5,8.800000000000001,1.2,28.9,58.7,5.6,11.1,2,22.6
310M200US36260,36260,2014,461975,59.2,3.5,10.5,1.6,25.2,59.8,1.8,8.699999999999999,1.6,28.1,58.6,5.2,12.4,1.6,22.3
310M200US36260,36260,2015,472731,58.2,3.6,9.5,1.6,27.2,57.9,1.6,8,1.6,30.8,58.5,5.6,10.9,1.5,23.5
310M300US36260,36260,2016,484557,58.5,3.2,9.4,1.2,27.7,58.3,1.3,8.300000000000001,.9,31.2,58.7,5.2,10.4,1.5,24.2
3100000US36300,36300,2006,92992,50.1,6.6,7.7,2.2,33.4,50,2.9,6.9,2,38.1,50.1,10.3,8.4,2.5,28.6
3100000US36300,36300,2007,92130,44.6,6.3,9.4,3.5,36.1,43.5,2.3,8.800000000000001,3.8,41.6,45.8,10.5,10,3.2,30.4
3100000US36300,36300,2008,92085,49.7,6.7,7.5,1.4,34.8,49.3,2.2,7.5,1.3,39.7,50,11.2,7.4,1.6,29.8
3100000US36300,36300,2009,91638,45,5.6,9.300000000000001,2.4,37.7,43.9,2.2,9.1,3,41.8,46.1,9.1,9.6,1.7,33.5
310M100US36300,36300,2010,92842,47.4,6.1,9,3.3,34.2,48.1,2.7,8.300000000000001,3.5,37.3,46.6,9.6,9.6,3.1,31
310M100US36300,36300,2011,92752,45.4,5.6,10.4,2.4,36.2,47.7,2.1,9,2,39.2,43,9.1,11.9,2.8,33.2
310M100US36300,36300,2012,93121,44.5,7.4,9,2.7,36.4,44.1,3.6,9.199999999999999,2.5,40.7,44.9,11.4,8.9,2.9,31.9
310M200US36300,36300,2013,,,,,,,,,,,,,,,,
310M200US36300,36300,2014,92368,42.2,7.3,10,2.3,38.1,43,3.2,9.199999999999999,2.3,42.3,41.3,11.6,10.9,2.4,33.8
310M200US36300,36300,2015,92015,44,6.3,11.8,2.1,35.8,43.7,2.8,12.3,2,39.2,44.3,9.9,11.4,2.2,32.3
310M300US36300,36300,2016,91581,43.5,6,11.4,2.9,36.2,44,3.4,10.8,2.1,39.7,43,8.699999999999999,11.9,3.6,32.7
3100000US36420,36420,2006,928871,50.9,6.2,13.1,2.2,27.5,53.1,2.4,11.5,1.9,31.1,48.8,9.800000000000001,14.7,2.6,24.1
3100000US36420,36420,2007,939565,51.7,6.2,12.5,2.2,27.5,54,2.7,10.8,1.7,30.9,49.5,9.4,14.2,2.6,24.3
3100000US36420,36420,2008,949351,50.2,6.3,13.2,1.9,28.3,52.4,2.4,11.8,1.6,31.8,48,10.1,14.6,2.2,25
3100000US36420,36420,2009,967400,49.9,6.1,12.7,2.1,29.1,51,2.5,11.7,2,32.8,48.8,9.6,13.7,2.2,25.7
310M100US36420,36420,2010,992835,49.9,5.7,12.8,2.3,29.3,51.4,2.5,11.5,1.8,32.8,48.4,8.800000000000001,14.1,2.8,26
310M100US36420,36420,2011,1008600,50.1,5.6,13,2,29.2,51.6,2.6,11.7,1.6,32.5,48.8,8.5,14.2,2.5,26
310M100US36420,36420,2012,1023756,48.8,5.9,12.9,2.4,30,50.5,2.5,11.6,2.4,32.9,47.2,9.199999999999999,14,2.4,27.2
310M200US36420,36420,2013,1040917,48.7,6,12.7,2.1,30.5,49.9,2.8,11.7,1.6,34,47.5,9,13.7,2.6,27.1
310M200US36420,36420,2014,1056160,48.9,5.4,12.6,2.2,30.9,50.3,2.6,10.9,2,34.2,47.6,8,14.2,2.4,27.8
310M200US36420,36420,2015,1073740,47.9,5.8,13.2,2.1,31,49.1,2.8,11.5,2.2,34.5,46.8,8.6,14.7,2,27.8
310M300US36420,36420,2016,1084998,47.9,5.4,12.8,2.2,31.8,49.4,2.6,11.3,1.8,34.9,46.4,8.199999999999999,14.2,2.5,28.8
3100000US36460,36460,2006,66719,51,6.8,11,2.9,28.3,53.8,2.1,11.1,2.7,30.4,48.5,11.1,11,3,26.4
3100000US36460,36460,2007,65550,47.7,7,10.2,2.5,32.7,48.6,2.9,9.800000000000001,2,36.7,46.8,10.9,10.5,2.9,28.9
3100000US36460,36460,2008,65529,52.2,7.4,10.3,2.9,27.1,54.8,3.6,9.6,2.9,29.1,49.7,11.1,11,3,25.2
3100000US36460,36460,2009,65165,49.8,7.1,11.9,2.6,28.7,50.7,3,12.3,2.2,31.9,48.9,10.9,11.5,3,25.7
310M100US36460,36460,2010,65437,49.9,7,10.1,2.1,31,50.2,2.4,10.7,1.6,35,49.5,11.6,9.5,2.5,26.9
310M100US36460,36460,2011,64673,48,7.8,13.1,2.7,28.4,48.5,4.6,12.3,2.8,31.7,47.5,10.9,13.8,2.6,25.2
310M100US36460,36460,2012,64604,49.5,7.2,11.7,2,29.7,50.5,3.5,10.8,1.4,33.8,48.5,10.7,12.6,2.6,25.7
310M200US36460,36460,2013,,,,,,,,,,,,,,,,
310M200US36460,36460,2014,,,,,,,,,,,,,,,,
310M200US36460,36460,2015,,,,,,,,,,,,,,,,
310M300US36460,36460,2016,,,,,,,,,,,,,,,,
3100000US36500,36500,2006,191318,51.6,5.1,14.2,1.7,27.4,54.6,2.1,12.6,.8,29.8,48.9,7.8,15.7,2.4,25.2
3100000US36500,36500,2007,195187,54.2,5.1,11.6,1.5,27.7,55,2.2,9.800000000000001,1.2,31.8,53.4,7.7,13.3,1.7,23.8
3100000US36500,36500,2008,201409,51.9,4.6,12.7,1.9,28.9,54.2,1.9,10.4,2.1,31.3,49.7,7.2,14.9,1.7,26.5
3100000US36500,36500,2009,204837,49,5.6,14.8,1.8,28.8,49.8,2.3,12.1,2,33.9,48.3,8.699999999999999,17.4,1.6,24
310M100US36500,36500,2010,205239,53.8,5.8,11.4,.9,28.1,55,3.2,9.699999999999999,.7,31.4,52.7,8.199999999999999,13,1.1,25
310M100US36500,36500,2011,208863,53.2,4.8,12.2,2,27.8,53.5,2.3,10.5,2.7,31,52.9,7.2,13.9,1.4,24.7
310M100US36500,36500,2012,210233,51.9,4.8,14.5,1.4,27.4,54.4,1.8,12.6,1.2,30,49.5,7.6,16.3,1.6,24.9
310M200US36500,36500,2013,213554,51.7,5,13.6,1.7,28,53.6,2.5,11.3,1.8,30.8,49.9,7.3,15.9,1.5,25.3
310M200US36500,36500,2014,216083,51.4,5.3,13.3,1.2,28.8,52.7,2.3,12,.8,32.2,50.3,8.1,14.4,1.5,25.6
310M200US36500,36500,2015,220882,51.3,5.1,13,1.2,29.4,53.1,1.6,11.8,.9,32.7,49.6,8.5,14.1,1.4,26.3
310M300US36500,36500,2016,226093,54.6,4.5,12.4,1.7,26.8,56.1,1.6,9.5,1.1,31.7,53.3,7.2,15.1,2.2,22.3
3100000US36540,36540,2006,641798,53.5,5.4,10,1.6,29.4,55,1.9,8.699999999999999,1.3,33.1,52.1,8.800000000000001,11.3,1.8,26
3100000US36540,36540,2007,647432,53.1,5.2,9.699999999999999,1.5,30.4,54.9,2.1,8.1,1,33.9,51.5,8.300000000000001,11.3,1.9,27
3100000US36540,36540,2008,650361,52.5,5.3,10.4,1.3,30.4,54.2,2.2,9.5,1.2,32.9,50.9,8.199999999999999,11.3,1.5,28.1
3100000US36540,36540,2009,663038,51.1,5.2,10.4,1.5,31.8,53.7,2.2,8.300000000000001,1.1,34.7,48.6,8,12.5,1.8,29
310M100US36540,36540,2010,679075,51.8,5.3,10.8,1.8,30.4,53,2,9.699999999999999,1.8,33.6,50.8,8.300000000000001,11.8,1.8,27.3
310M100US36540,36540,2011,682969,51.4,5.2,11.2,1.4,30.8,52.4,2.4,9.800000000000001,1.2,34.2,50.4,7.8,12.6,1.5,27.7
310M100US36540,36540,2012,690659,49.9,5.7,11.1,1.4,31.9,51.5,2.4,9.5,1,35.5,48.3,8.800000000000001,12.6,1.7,28.5
310M200US36540,36540,2013,699782,51,4.9,11.2,1.7,31.3,53,2.1,9.4,1.5,34,49.1,7.5,12.9,1.8,28.7
310M200US36540,36540,2014,707176,50.7,5.2,11.5,1.4,31.2,51.8,2.3,10.3,1,34.6,49.7,7.9,12.7,1.7,28
310M200US36540,36540,2015,716592,51.6,4.9,10.6,1.2,31.6,52.5,2.2,9.6,.8,35,50.9,7.6,11.6,1.6,28.4
310M300US36540,36540,2016,724513,50.3,5.1,11.4,1.4,31.8,51.8,2.3,9.9,1.3,34.7,48.8,7.7,12.9,1.6,28.9
3100000US36660,36660,2006,70709,41,9.9,9.6,3.4,36,43.2,3.1,8.9,2,42.7,39.1,15.9,10.3,4.7,30.1
3100000US36660,36660,2007,70820,44.8,9.6,7.7,2.4,35.5,45.3,5.4,8.300000000000001,1.3,39.6,44.2,13.3,7.2,3.4,31.8
3100000US36660,36660,2008,71682,45.9,8.5,8.1,4.3,33.2,48.4,3.9,7.5,2,38.1,43.5,12.5,8.6,6.4,28.9
3100000US36660,36660,2009,70943,44.2,9,11.7,3.2,31.9,48.6,4.5,10.4,2.4,34,40.4,12.8,12.8,3.9,30
310M100US36660,36660,2010,64269,46.1,8,10.2,4.4,31.3,46.9,3.2,8.800000000000001,4.3,36.8,45.3,12.4,11.4,4.5,26.4
310M100US36660,36660,2011,64493,46.6,8.199999999999999,12,2.2,31.1,48.5,4,13.6,1.4,32.5,44.9,11.8,10.5,2.9,29.8
310M100US36660,36660,2012,64313,46,8.1,9.6,4,32.3,47.3,3.7,10.2,4.6,34.3,44.9,11.9,9,3.6,30.6
310M200US36660,36660,2013,,,,,,,,,,,,,,,,
310M200US36660,36660,2014,,,,,,,,,,,,,,,,
310M200US36660,36660,2015,,,,,,,,,,,,,,,,
310M300US36660,36660,2016,,,,,,,,,,,,,,,,
3100000US36700,36700,2006,72626,39.2,8.5,9.800000000000001,5.6,36.8,44.7,3.3,9,5.5,37.5,34.7,12.9,10.5,5.8,36.2
3100000US36700,36700,2007,71879,39.5,9.800000000000001,8.9,5.6,36.1,45.2,4.1,7.9,5.6,37.2,34.9,14.6,9.800000000000001,5.6,35.2
3100000US36700,36700,2008,72667,40.1,10.8,8.199999999999999,3.7,37.3,44.8,4.4,7.5,2.6,40.7,36.2,16.2,8.699999999999999,4.5,34.4
3100000US36700,36700,2009,72595,38.9,8.6,9,5.8,37.8,47.4,2.5,7.3,3.1,39.6,31.8,13.6,10.4,8,36.2
310M100US36700,36700,2010,74591,36.8,10.5,8.4,5.4,38.9,40.7,5.2,8.4,5.3,40.5,33.7,14.8,8.300000000000001,5.4,37.7
310M100US36700,36700,2011,74569,37.3,8.800000000000001,8.4,7.6,38,41.1,5.8,6.6,7,39.6,34,11.3,10,8.1,36.6
310M100US36700,36700,2012,73805,40,8,7.7,5.3,38.9,44.2,3.5,7.1,5,40.2,36.5,11.9,8.199999999999999,5.6,37.9
310M200US36700,36700,2013,,,,,,,,,,,,,,,,
310M200US36700,36700,2014,,,,,,,,,,,,,,,,
310M200US36700,36700,2015,,,,,,,,,,,,,,,,
310M300US36700,36700,2016,,,,,,,,,,,,,,,,
3100000US36740,36740,2006,1590452,51.5,5.7,11.3,2.4,29.1,53.8,2.4,9.800000000000001,1.9,32.2,49.3,9,12.8,2.9,26
3100000US36740,36740,2007,1625500,49.8,5.5,11.9,2.4,30.5,51.3,2.3,9.9,2.1,34.3,48.3,8.6,13.8,2.6,26.7
3100000US36740,36740,2008,1648889,49.2,5.8,12.2,2.6,30.1,51.1,2.3,10.6,2.3,33.7,47.3,9.199999999999999,13.8,3,26.7
3100000US36740,36740,2009,1671161,47.9,6,11.9,2.5,31.7,50.1,2.6,10.2,1.8,35.3,45.8,9.1,13.6,3.2,28.3
310M100US36740,36740,2010,1730705,47.1,5.6,11.3,2.8,33.2,49.2,2.4,9.199999999999999,2,37.1,45.1,8.6,13.3,3.5,29.6
310M100US36740,36740,2011,1758817,45.6,5.4,11.4,2.6,35.1,46.7,2.4,9.300000000000001,2,39.6,44.5,8.199999999999999,13.3,3.1,30.9
310M100US36740,36740,2012,1806204,44.6,5.4,12.5,2.7,34.8,46.6,2.3,10.4,1.9,38.8,42.7,8.4,14.5,3.4,31
310M200US36740,36740,2013,1843870,44.8,5.4,12.1,2.4,35.2,46.7,2.1,10.9,2.1,38.2,43.1,8.5,13.2,2.8,32.4
310M200US36740,36740,2014,1892001,45.5,5.3,11.4,2.4,35.4,47.8,2.2,9.800000000000001,2.1,38.1,43.4,8.300000000000001,12.9,2.6,32.8
310M200US36740,36740,2015,1950457,45.5,5.3,11.8,2.2,35.2,47,2.3,10.1,2,38.6,44,8,13.5,2.4,32.1
310M300US36740,36740,2016,1996062,45.4,5.1,11.8,2.5,35.2,48,2.2,9.6,2.1,38.1,42.9,7.8,13.8,2.9,32.5
3100000US36780,36780,2006,132452,50.6,5.8,11.1,1.5,31.1,50.8,2.3,9.9,1.4,35.7,50.4,9.4,12.3,1.5,26.4
3100000US36780,36780,2007,133106,50.8,6.1,10.4,1.6,31.1,51.7,1.9,9.300000000000001,1.6,35.3,49.8,10.2,11.5,1.6,26.9
3100000US36780,36780,2008,133579,49.4,5.4,9.800000000000001,1.6,33.9,48.9,2.5,9.300000000000001,1.4,37.9,49.9,8.300000000000001,10.2,1.8,29.8
3100000US36780,36780,2009,135100,47.8,5.5,11.7,.9,34.1,48.4,2.7,10.8,.9,37.2,47.1,8.4,12.7,.8,31
310M100US36780,36780,2010,138494,48.4,5.6,12.2,1,32.8,46.6,3.1,11.9,1.1,37.4,50.3,8.300000000000001,12.5,.9,28
310M100US36780,36780,2011,137842,49.4,6.4,11.1,.9,32.2,49.6,2.9,10.3,.9,36.3,49.2,9.9,11.8,1,28.1
310M100US36780,36780,2012,138511,49.4,5.4,12.3,.8,32.1,48.6,2.3,12.5,.6,36,50.2,8.4,12.1,1.1,28.1
310M200US36780,36780,2013,,,,,,,,,,,,,,,,
310M200US36780,36780,2014,,,,,,,,,,,,,,,,
310M200US36780,36780,2015,140604,47.5,6,11.8,1.3,33.4,47.9,2,11.1,1,38,47.1,10,12.4,1.6,28.9
310M300US36780,36780,2016,141191,47.5,4.5,12.8,.8,34.4,47.5,1.8,11.3,1,38.4,47.4,7.2,14.3,.7,30.4
3100000US36860,36860,2006,126195,55.4,8.199999999999999,10.2,1.3,24.8,58.1,3.2,10,.6,28.1,52.9,12.9,10.5,2,21.7
3100000US36860,36860,2007,124798,57.2,8.1,10.2,1,23.5,58.3,2.9,10.1,1.3,27.4,56.1,13.1,10.2,.8,19.8
3100000US36860,36860,2008,124541,56.4,8.4,10.8,1.3,23,58.8,3.5,10.7,1.6,25.4,54.2,13.1,10.9,1.1,20.8
3100000US36860,36860,2009,122823,53.2,8.699999999999999,11.8,1.2,25.1,55.7,3.9,10.4,1.3,28.8,50.9,13.3,13.1,1.2,21.6
310M100US36860,36860,2010,126277,50.5,7.3,12.3,1.4,28.4,53.1,2.8,11.6,.5,32,47.9,11.6,13,2.4,25.2
310M100US36860,36860,2011,124917,51.7,7.4,11.7,1,28.3,52.8,3.3,10.1,1.1,32.7,50.6,11.3,13.2,.9,24
310M100US36860,36860,2012,124835,54.2,7.5,11.5,1.5,25.3,55.7,3.4,10.7,1.1,29,52.6,11.5,12.3,1.9,21.6
310M200US36860,36860,2013,124001,51.2,8.4,10.9,1.3,28.3,52.9,3.2,10.6,.8,32.5,49.6,13.4,11.1,1.7,24.1
310M200US36860,36860,2014,,,,,,,,,,,,,,,,
310M200US36860,36860,2015,124987,52.7,7.2,11.4,1.7,26.9,52.1,3.4,11.2,1.3,32,53.3,11.1,11.6,2.2,21.8
310M300US36860,36860,2016,,,,,,,,,,,,,,,,
3100000US36980,36980,2006,89488,52.7,8.199999999999999,12.4,2.5,24.3,55.9,4.2,9.699999999999999,1.1,29.1,49.7,11.9,14.8,3.7,19.8
3100000US36980,36980,2007,89235,55.7,7.1,11,2.4,23.8,58.8,2.5,10.2,1.4,27.1,52.8,11.5,11.8,3.3,20.6
3100000US36980,36980,2008,88927,52,7.2,16.6,1.2,23,54,1.8,16.2,1.3,26.7,50.2,12.2,17,1.1,19.5
3100000US36980,36980,2009,89208,56,6.7,10.4,1.7,25.2,58.8,2.6,8.4,1.3,28.9,53.4,10.5,12.3,2.1,21.7
310M100US36980,36980,2010,92755,51.6,8,13.3,2.7,24.4,54.9,3.3,12.3,2.3,27.2,48.6,12.3,14.2,3.1,21.9
310M100US36980,36980,2011,93438,51,7.2,13.6,1.3,26.8,54.5,2.6,11.6,1.3,30,47.9,11.5,15.4,1.3,24
310M100US36980,36980,2012,93537,52.5,6.7,15.3,2,23.6,53.9,2.8,14.4,1.5,27.4,51.2,10.3,16.1,2.4,20
310M200US36980,36980,2013,,,,,,,,,,,,,,,,
310M200US36980,36980,2014,,,,,,,,,,,,,,,,
310M200US36980,36980,2015,,,,,,,,,,,,,,,,
310M300US36980,36980,2016,,,,,,,,,,,,,,,,
3100000US37020,37020,2006,58526,56.7,5.9,10.4,1.2,25.7,56.1,3,9.699999999999999,.9,30.3,57.4,8.699999999999999,11.1,1.5,21.4
3100000US37020,37020,2007,57987,54.5,5,12.1,1.5,26.9,54.8,2.5,12.2,1.2,29.3,54.2,7.4,11.9,1.9,24.7
3100000US37020,37020,2008,57131,51.5,5.6,11.8,1.1,30,52.4,2.2,10.4,.9,34.1,50.6,8.9,13.2,1.2,26.1
3100000US37020,37020,2009,56587,50.9,6.4,14.4,1.2,27.1,52.9,2.2,13.7,.4,30.8,48.9,10.3,15,2,23.7
310M100US37020,37020,2010,56471,53.6,7.9,11.5,2,25.1,56.2,3.5,11.8,2.6,25.9,51.2,12.1,11.1,1.3,24.3
310M100US37020,37020,2011,56369,55.8,6,12.2,.8,25.1,55.2,3.8,10.4,1,29.6,56.4,8.1,14,.7,20.9
310M100US37020,37020,2012,56578,53,6.1,12.8,1.8,26.3,54.2,1.7,12.8,1.4,29.9,51.9,10.4,12.7,2.1,22.9
310M200US37020,37020,2013,,,,,,,,,,,,,,,,
310M200US37020,37020,2014,,,,,,,,,,,,,,,,
310M200US37020,37020,2015,,,,,,,,,,,,,,,,
310M300US37020,37020,2016,,,,,,,,,,,,,,,,
3100000US37100,37100,2006,625174,53.2,4.8,9.699999999999999,1.7,30.5,54.6,1.8,7.8,1.3,34.6,51.9,7.9,11.6,2,26.6
3100000US37100,37100,2007,627981,52.9,5.1,9.699999999999999,1.7,30.5,54.7,2,7.9,1.5,33.9,51.2,8.300000000000001,11.5,1.9,27.2
3100000US37100,37100,2008,629393,52.1,5.1,10.2,1.6,31,53.5,2.3,8.1,1.4,34.8,50.7,7.9,12.4,1.8,27.3
3100000US37100,37100,2009,630507,52.4,4.9,10.4,1.7,30.7,53.6,2.1,8.300000000000001,1.5,34.4,51.1,7.7,12.4,1.8,26.9
310M100US37100,37100,2010,652541,50.1,5.4,10.3,1.7,32.5,52.1,2.2,7.8,1.3,36.6,48.1,8.5,12.8,2.2,28.5
310M100US37100,37100,2011,658892,50.6,4.8,10.5,2.1,31.8,51.1,1.9,9,1.9,36.1,50.2,7.7,12,2.3,27.7
310M100US37100,37100,2012,665047,50.2,5.2,10.2,1.9,32.5,51.5,2,8.699999999999999,1.5,36.2,48.9,8.300000000000001,11.8,2.2,28.9
310M200US37100,37100,2013,670162,50.3,5,10.3,1.8,32.6,51.5,2.4,8.5,1.2,36.4,49.1,7.5,12.1,2.4,28.9
310M200US37100,37100,2014,677705,50.2,4.7,10.3,1.7,33.1,51.6,2.2,8.199999999999999,1.4,36.6,48.9,7.1,12.3,2,29.7
310M200US37100,37100,2015,683925,50.1,5,10.5,1.8,32.6,51.7,2.4,7.9,1.5,36.4,48.5,7.5,13,2.1,28.8
310M300US37100,37100,2016,685019,48.5,5,9.5,1.7,35.4,49.6,2.3,7.6,1.6,39,47.5,7.7,11.2,1.7,31.9
3100000US37140,37140,2006,79096,55.5,9,13.9,1.3,20.3,59,2.4,13.5,1.3,23.8,52.4,15,14.2,1.2,17.2
3100000US37140,37140,2007,77270,58.2,9.300000000000001,10.8,3.2,18.5,62.2,4.2,10.4,2.1,21.1,54.6,13.8,11.1,4.3,16.2
3100000US37140,37140,2008,79110,59,8.300000000000001,13.1,1.1,18.6,61,2.3,12.6,1.3,22.7,57,13.8,13.5,.9,14.8
3100000US37140,37140,2009,78902,60,9,11.1,1.4,18.5,63.2,3.3,13,1.5,19,57.2,13.9,9.5,1.3,18
310M100US37140,37140,2010,79858,52,6.9,15.4,2.6,23.1,55.8,3.2,14.9,.7,25.4,48.5,10.3,15.9,4.2,21
310M100US37140,37140,2011,81863,53.7,7.8,13,1.5,24.1,55.7,2.8,12.5,.6,28.4,51.7,12.4,13.5,2.2,20.1
310M100US37140,37140,2012,81752,49.9,8.5,14.3,2.5,24.7,54.4,4.4,12.3,1.9,27,45.8,12.3,16.1,3.1,22.7
310M200US37140,37140,2013,,,,,,,,,,,,,,,,
310M200US37140,37140,2014,,,,,,,,,,,,,,,,
310M200US37140,37140,2015,,,,,,,,,,,,,,,,
310M300US37140,37140,2016,,,,,,,,,,,,,,,,
3100000US37260,37260,2006,60202,52.8,9.4,10.1,2.7,24.9,53.8,5.6,8.9,3.4,28.3,51.9,13.2,11.3,2,21.6
3100000US37260,37260,2007,59929,42.8,11.3,13.8,2.5,29.6,45.6,5.6,14.9,1.7,32.2,40.2,16.6,12.7,3.2,27.2
3100000US37260,37260,2008,59795,45.2,7.6,16.3,2.3,28.5,46.1,2.6,12.3,2.7,36.3,44.5,12.4,20.1,1.9,21.2
3100000US37260,37260,2009,58931,42.3,10.5,15,2.1,30,43.8,3.7,14.2,1.1,37.2,41,17,15.8,3.2,23.1
310M100US37260,37260,2010,60070,50,8.300000000000001,15.7,2.9,23.2,51.6,5.2,16.1,2.4,24.7,48.4,11.4,15.2,3.3,21.8
310M100US37260,37260,2011,60333,44.9,9,15.9,2.8,27.3,45.7,5.3,18.1,1.8,29,44.1,12.5,13.9,3.8,25.8
310M100US37260,37260,2012,59650,50.2,10.8,13.7,2.1,23.2,54.6,5.7,12.8,2.5,24.4,46.1,15.5,14.6,1.8,22.1
310M200US37260,37260,2013,,,,,,,,,,,,,,,,
310M200US37260,37260,2014,,,,,,,,,,,,,,,,
310M200US37260,37260,2015,,,,,,,,,,,,,,,,
310M300US37260,37260,2016,,,,,,,,,,,,,,,,
3100000US37340,37340,2006,448514,53.3,8.6,12.1,1.7,24.3,55.1,3.8,11.1,1.2,28.8,51.6,13.1,13.1,2.2,19.9
3100000US37340,37340,2007,449207,52.2,9,11.9,1.6,25.4,53.7,3.9,11.4,1.5,29.5,50.7,13.7,12.3,1.7,21.5
3100000US37340,37340,2008,450213,51.3,8.1,14.1,1.8,24.8,52.7,4,13.3,1.4,28.7,49.9,12,14.8,2.2,21.1
3100000US37340,37340,2009,450290,53.4,7.7,13.3,1.6,23.9,55.1,3.8,11.8,1.3,28,51.9,11.5,14.7,1.9,20.1
310M100US37340,37340,2010,457290,51.9,8,13.3,2.2,24.7,53.5,3.9,11.9,1.6,29.2,50.3,11.9,14.6,2.7,20.5
310M100US37340,37340,2011,458682,47.3,8.300000000000001,15.3,2.1,27,48.2,3.7,15.6,1.4,31.1,46.4,12.7,15,2.7,23.1
310M100US37340,37340,2012,462556,47.7,8.9,14,2.8,26.7,50,4.6,12.7,2.1,30.6,45.6,12.9,15.2,3.4,22.9
310M200US37340,37340,2013,465939,48.2,8.9,14.7,2,26.3,50.6,3.7,12.9,1.4,31.4,46,13.7,16.3,2.5,21.5
310M200US37340,37340,2014,472391,49.4,7.5,15.4,2,25.7,52.3,2.9,13.1,2,29.7,46.6,11.8,17.7,2.1,21.8
310M200US37340,37340,2015,483129,46.7,8.1,15.6,1.7,27.9,48.4,4.1,13.8,1.7,32,45.2,11.8,17.2,1.6,24.2
310M300US37340,37340,2016,491513,49.5,7.9,14.9,1.8,26,50.8,4.4,13.2,1.6,30.1,48.3,11.1,16.4,2,22.3
3100000US37380,37380,2006,,,,,,,,,,,,,,,,
3100000US37380,37380,2007,74893,56.8,10.3,8.5,1.1,23.2,59.2,4.3,7.1,1.4,28,54.7,15.8,9.699999999999999,.9,18.9
3100000US37380,37380,2008,76954,61.8,6.8,8.199999999999999,1.8,21.5,65.40000000000001,1.9,6.4,1.5,24.8,58.3,11.4,9.800000000000001,2.1,18.4
3100000US37380,37380,2009,76757,57.4,8.800000000000001,10.2,1.4,22.2,59.7,4,9.9,.7,25.8,55.3,13.1,10.4,2.1,19.1
310M100US37380,37380,2010,80204,55,8,12.9,2.7,21.4,59.3,2,12.5,1.3,24.9,51,13.4,13.2,4,18.3
310M100US37380,37380,2011,,,,,,,,,,,,,,,,
310M100US37380,37380,2012,83273,49.9,9.300000000000001,13.7,3,24.1,58.9,2.2,14.3,2.4,22.2,42,15.4,13.1,3.6,25.9
3100000US37460,37460,2006,132795,55.3,6.2,13.4,2,23.1,56.8,2.2,12.8,1.8,26.5,53.8,10.1,14,2.2,19.9
3100000US37460,37460,2007,132994,56.6,6.3,12.2,2.8,22.1,59.1,3.6,9.9,2,25.4,54.2,8.9,14.5,3.6,18.8
3100000US37460,37460,2008,131834,52.5,7.3,14.3,2.4,23.5,54.2,3.3,12.6,2,27.8,50.8,11.1,15.8,2.9,19.4
3100000US37460,37460,2009,133318,50.8,6.9,15.6,2.3,24.4,52.4,2,14.6,2.2,28.7,49.2,11.6,16.4,2.4,20.3
310M100US37460,37460,2010,138380,49.1,6.6,14.2,3.5,26.6,49.8,1.8,13.1,4.5,30.8,48.5,11.2,15.2,2.5,22.6
310M100US37460,37460,2011,138973,50.1,6.6,13.7,3.3,26.3,50.6,3.3,13,3.6,29.5,49.5,9.699999999999999,14.4,3.1,23.3
310M100US37460,37460,2012,140214,48.8,5.8,15.3,2.7,27.4,49,2.6,13.7,2.5,32.2,48.7,9,16.8,2.9,22.6
310M200US37460,37460,2013,158255,47.8,7.2,14.4,2.5,28.1,48.6,2.8,14.2,1.8,32.6,47,11.7,14.6,3.2,23.5
310M200US37460,37460,2014,158672,50.9,6.8,13.1,2.3,26.9,50.5,3,12.3,2.3,32,51.3,10.8,13.9,2.2,21.8
310M200US37460,37460,2015,160997,44,7.5,16.3,3,29.1,45.4,3.4,14.7,2.1,34.4,42.6,11.6,17.9,4,23.9
310M300US37460,37460,2016,165831,46.4,6.5,14.2,3.3,29.7,45.3,3.3,12.8,1.7,36.9,47.4,9.800000000000001,15.6,4.9,22.3
3100000US37620,37620,2006,131668,54.8,7.3,12.6,1.8,23.5,56.9,2.8,12.6,.7,27,52.9,11.5,12.6,2.8,20.2
3100000US37620,37620,2007,131953,52.8,8.4,14.7,1.9,22.3,56.6,3.2,13.1,1.9,25.1,49.2,13.2,16.2,1.8,19.5
3100000US37620,37620,2008,130762,55.2,7.9,12.6,1.8,22.5,57.2,2.9,12.2,1.6,26.2,53.3,12.5,13.1,2,19.1
