GEOID,MSA,year,income10lo,income10_15,income15_25,income25_35,income35_50,income50_75,income75_100,income100_150,income150_200,income200up,income_median,income_mean
310M100US11540,11540,2010,4.7,4.8,9.699999999999999,8.6,15.1,24.2,14.2,13.9,3.2,1.7,55883,66184
310M100US11540,11540,2011,3.2,4.5,10.9,9.9,13.7,23.1,15.8,14,2.6,2.4,58172,68492
310M100US11540,11540,2012,4.1,4.9,9.300000000000001,8.9,13.7,21.3,16.9,14.4,3.1,3.4,60166,73030
310M200US11540,11540,2013,3.9,4.4,9.800000000000001,8.6,14.9,23.2,14.8,15.1,3.2,2.2,58410,70408
310M200US11540,11540,2014,4.9,3.5,7.6,10,14.9,20.6,16.4,15,4.1,3,60106,73343
310M200US11540,11540,2015,3.2,3.4,10.1,9.199999999999999,14.8,19,15.1,16.9,5.4,2.7,61245,73971
310M300US11540,11540,2016,2.8,4,8.199999999999999,9.1,14.2,19.6,16.7,17.4,4.5,3.6,63902,79796
310M200US11640,11640,2013,29.7,13.5,19.7,13.1,10.3,7.9,3.1,2,.5,.1,17833,25795
310M200US11640,11640,2014,34.4,12.2,20.7,12.2,8.300000000000001,8.6,1.2,2.1,.3,.1,16244,23261
310M200US11640,11640,2015,33.7,14.2,21.5,8.699999999999999,10.6,7.5,2.4,.8,.5,.2,15750,24201
310M300US11640,11640,2016,28.6,14.3,20.8,11.8,12,8.300000000000001,2.9,1.2,.1,0,18428,24737
3100000US11700,11700,2006,8.1,7.1,13.7,14.1,17.3,18.8,9.199999999999999,7.3,2.6,2,40840,55046
3100000US11700,11700,2007,7.2,7,13.2,11.6,16.2,20.4,11.9,8.4,2,2,43819,58013
3100000US11700,11700,2008,7.9,6.6,13,12.9,16.6,19.7,11.5,6.8,2,3,43180,59947
3100000US11700,11700,2009,7.6,6.8,14.7,13.7,14.9,18.1,11.7,8.300000000000001,2.3,2,41078,55927
310M100US11700,11700,2010,7.6,7.9,12.6,13.7,16.2,20.4,10.4,7.3,1.9,1.9,42168,54149
310M100US11700,11700,2011,6.8,8,13,13.7,16.8,18,9.1,9.9,2.3,2.5,41969,58518
310M100US11700,11700,2012,8.300000000000001,7.3,12.1,12.3,16.1,19,11.7,8.5,2.6,2.2,43172,57554
310M200US11700,11700,2013,8.1,7,12.7,12.1,16.4,18.4,9.800000000000001,9.699999999999999,3.2,2.6,43916,58571
310M200US11700,11700,2014,6.8,6.4,12.1,12.5,15.4,19.5,11.9,10.4,2.9,2.2,46917,61044
310M200US11700,11700,2015,5.8,7.3,12.7,13,16.2,18.7,10.1,10,2.8,3.4,44826,63112
310M300US11700,11700,2016,4.8,6.2,12.8,10.6,14.9,21.5,11.2,10.7,3.6,3.6,50541,66888
3100000US11780,11780,2006,10.8,8.6,12.1,16.4,17.3,16.3,8.6,7.1,1.6,1.1,37628,47569
3100000US11780,11780,2007,9.199999999999999,9.6,12.4,14.4,16.5,19.7,11.8,5.5,.7,.2,39806,45939
3100000US11780,11780,2008,10.1,5.7,13.6,12.7,15.2,23.2,10.3,7.4,.8,1,42417,50873
3100000US11780,11780,2009,8.800000000000001,8.6,15.8,11.4,16.2,21.3,8.800000000000001,7.5,1.3,.4,39610,47943
310M100US11780,11780,2010,9.1,7.1,18.7,9.800000000000001,17.1,19.6,10.5,5.5,1.9,.8,38751,48174
310M100US11780,11780,2011,10.8,9.800000000000001,13.8,11.8,17.6,17.1,8.300000000000001,8.4,1.5,.7,38204,48287
310M100US11780,11780,2012,9.6,8.6,16.3,14.3,14.3,18.7,9.300000000000001,6.1,2.4,.3,36015,46896
310M200US11780,11780,2013,10.1,7.8,11.3,14.4,16.2,19.5,11.7,7.8,1.2,.1,40839,48251
310M200US11780,11780,2014,7.8,8,16.2,13.2,14.8,19.7,9.5,8.5,1.6,.7,39079,50012
310M200US11780,11780,2015,7.4,7.5,13,13.2,14.2,22.1,9.6,9.9,2.1,1,44511,53464
310M300US11780,11780,2016,11.9,5.9,13.3,9.6,16.7,18.8,9.800000000000001,10.8,1.1,2.2,42965,55721
310M200US11900,11900,2015,20.5,7.6,12.5,8.5,10.1,16.2,9.9,11.1,1.4,2.2,36511,55131
310M300US11900,11900,2016,12.4,4.7,17.9,13.7,12.8,15.1,8.1,8.4,4.5,2.3,36193,56230
3100000US11980,11980,2006,13,11,12.7,14.2,13.6,18.6,7.7,6.7,1.9,.6,34041,45427
3100000US11980,11980,2007,10.4,5.5,13.5,14.1,15.8,19.8,10,7.7,1.7,1.4,39619,51900
3100000US11980,11980,2008,7.1,9.300000000000001,14.7,14.2,13.5,21,9.4,5.9,1.9,2.8,42139,56138
3100000US11980,11980,2009,9.4,6.5,12,11.8,15.7,16,13.6,9.800000000000001,2.9,2.3,42289,59008
310M100US11980,11980,2010,8.4,10.2,15.5,13.9,19.7,16.2,5.6,6.1,3.2,1.3,36570,48273
310M100US11980,11980,2011,7.1,6.5,16.4,14.5,16,19.7,11.2,5.8,1.1,1.7,38278,50294
310M100US11980,11980,2012,12.2,8.9,14.8,11.8,14,16.3,9,8.6,3,1.4,37077,51177
310M200US11980,11980,2013,7.7,5.2,19.2,14.4,16.8,15.9,8.6,8.5,1.7,1.9,38493,57250
310M200US11980,11980,2014,8.6,7.2,12.4,14.5,17.1,17.6,10.5,7.9,2,2.1,41112,56246
310M200US11980,11980,2015,6.6,5.2,13.9,9,17.3,18.2,13.1,10.1,3.6,2.9,47906,63467
310M300US11980,11980,2016,6.9,5.1,12.8,16.2,14.5,15.4,13.9,10.5,2,2.7,44088,64111
3100000US12020,12020,2006,14.1,9.1,13.9,11.5,13.1,16.3,9.300000000000001,7.1,2.3,3.3,36789,53538
3100000US12020,12020,2007,12.6,6,14.5,9.199999999999999,15.9,18.1,10.2,8.6,2.2,2.7,40774,55961
3100000US12020,12020,2008,13.7,7.1,12.1,9.199999999999999,14.3,16.7,12.1,8,3.6,3.2,41424,61459
3100000US12020,12020,2009,17.2,7.9,11.3,10.2,12.9,15.6,9.699999999999999,9.199999999999999,3.6,2.7,38994,55586
310M100US12020,12020,2010,12.9,6.5,14.5,9.6,15.1,16.6,7.6,9.6,4.7,2.8,40391,59385
310M100US12020,12020,2011,16.8,7.4,12.4,10,13,17.5,8.5,7,3.7,3.6,38663,56237
310M100US12020,12020,2012,13.9,7.8,13,11.7,13.2,14,10.4,9.4,2.8,3.7,38028,56779
310M200US12020,12020,2013,13.3,7.6,13.9,11.3,13.5,15.4,9.699999999999999,9.300000000000001,3.5,2.6,38227,56594
310M200US12020,12020,2014,14,5.2,14.3,10.7,12.5,18.2,9.300000000000001,10.1,3,2.6,41761,57531
310M200US12020,12020,2015,14.1,7.5,14.1,10.7,13.7,14.1,9.199999999999999,10,2.8,3.8,38643,60127
310M300US12020,12020,2016,9.1,9,13.8,10.5,13.7,14.9,9.800000000000001,10.5,4.1,4.6,43165,65420
3100000US12060,12060,2006,6.2,4.4,9,10.4,14.8,19.9,13.2,13.1,4.7,4.3,55552,73270
3100000US12060,12060,2007,5.8,3.7,8.699999999999999,9.800000000000001,15.1,20.1,13.1,13.6,5.1,5,57189,77424
3100000US12060,12060,2008,5.5,4.1,8.300000000000001,9.5,13.5,19.7,13.6,14.5,5.5,5.7,60682,80494
3100000US12060,12060,2009,6.5,4.9,9.199999999999999,10.1,14.3,19.2,12.9,12.9,4.9,5,55464,75127
310M100US12060,12060,2010,7.4,4.7,10.2,10.5,14,18.7,12.3,12.9,5,4.4,53182,71714
310M100US12060,12060,2011,8,4.8,10.3,10.1,14.2,18.7,11.6,12.8,5,4.7,52639,73024
310M100US12060,12060,2012,7.4,4.6,10.1,10.1,13.5,18.4,12.1,12.9,5.3,5.5,54628,75475
310M200US12060,12060,2013,6.9,4.6,9.5,10.3,13.7,18.5,12.5,13.5,5.2,5.4,55733,77327
310M200US12060,12060,2014,6.4,4.4,9.699999999999999,9.699999999999999,14.1,18.3,12.3,13.4,5.6,6.1,56166,79085
310M200US12060,12060,2015,6,4.2,9.1,9.300000000000001,13.1,18.9,12.5,14.8,5.8,6.3,60219,81825
310M300US12060,12060,2016,5.8,3.8,8.699999999999999,8.6,12.7,18.8,13.2,14.8,6.3,7.3,62613,86546
3100000US12100,12100,2006,6.9,5.3,10.7,10.7,13.8,21.1,12.7,12.8,3.5,2.3,52230,66159
3100000US12100,12100,2007,6.8,5.7,9.4,11.3,11.6,20.1,14.9,14.2,3,3,55767,69565
3100000US12100,12100,2008,7.3,4.7,9.699999999999999,9.1,15.9,19.8,14.8,12.5,3.5,2.6,52696,67612
3100000US12100,12100,2009,6.9,4.3,10.8,10.7,15.2,16.1,15.9,12,4.2,3.8,52864,70433
310M100US12100,12100,2010,7.1,5.6,10.4,11,13.4,19.6,13.7,10.9,5.4,2.9,52571,66404
310M100US12100,12100,2011,9.4,4.9,10.3,11.4,13.6,16.9,11.7,14.6,4.1,3.2,50829,66789
310M100US12100,12100,2012,6.9,5.2,12.2,10.2,14,18.7,11.9,12.9,5.1,2.8,51191,66938
310M200US12100,12100,2013,7,5.7,11.7,9.4,13.7,20,11.5,12.9,4,4.2,52127,69941
310M200US12100,12100,2014,7.1,4.5,11.2,9.1,13.5,19.1,12.9,12.9,5.1,4.7,55313,72116
310M200US12100,12100,2015,5.9,4.8,10.1,11.1,14.5,16.3,11.3,14,6.3,5.6,54052,77622
310M300US12100,12100,2016,5.7,5.5,11.5,8.5,14.3,15.5,12,14.7,7.4,4.9,56778,77520
3100000US12180,12180,2006,6.6,6.5,13.2,13.1,14.7,23.2,10.8,9.4,1.8,.8,45139,53785
3100000US12180,12180,2007,6.3,3.8,12.2,14.8,18.2,21.2,10.8,10,1.1,1.6,45595,54974
3100000US12180,12180,2008,6.9,6,11.6,12.1,14.7,22.8,13.5,9.9,1.6,.9,48495,56572
3100000US12180,12180,2009,7.1,5.3,13,10.8,14.3,23,13.4,10.1,2,.8,49543,57316
310M100US12180,12180,2010,5.7,4.8,12.2,10.9,17.6,21.9,12.9,10.2,2.5,1.2,49136,57602
310M100US12180,12180,2011,5.2,5.9,14.7,10.6,14.2,20.5,12.8,11.5,3,1.7,49256,60414
310M100US12180,12180,2012,5.9,5.1,12.6,10,16.4,20.7,15,10.3,2.5,1.6,50073,59892
310M200US12180,12180,2013,8.300000000000001,4.6,12.7,10.2,14,19,11.4,13.3,3.4,3.1,50154,63694
310M200US12180,12180,2014,5.9,5.8,9.6,11.2,14,23.5,11.5,13.7,3.7,1,53780,63102
310M200US12180,12180,2015,4,4.9,12.5,9.6,15.7,21.7,13.2,12.3,4.4,1.8,53146,66442
310M300US12180,12180,2016,6,3.7,9.199999999999999,10.5,17,19.6,13.5,15.1,3.3,2.2,54995,68575
3100000US12220,12220,2006,16.5,9.300000000000001,12.1,9.199999999999999,11.8,16.8,10.9,10.1,1.5,1.8,38398,51166
3100000US12220,12220,2007,12.3,7.5,13.2,12.5,13.2,19.3,10.4,8.199999999999999,2.4,1,39355,51619
3100000US12220,12220,2008,12.7,6.5,15.8,9.1,12.7,20.5,9.6,7.5,2.8,2.8,41787,57362
3100000US12220,12220,2009,13.1,9.199999999999999,13.7,11.7,16,14.9,9.1,8.4,2.5,1.6,36925,52470
310M100US12220,12220,2010,12.7,10,12.3,11.3,13.7,15.4,10.6,9.9,2.5,1.6,39381,53613
310M100US12220,12220,2011,14.4,7.5,10.7,10.2,15.9,16.6,10.9,9.4,2.3,2.1,42965,55007
310M100US12220,12220,2012,14.6,5.4,12.8,8.9,12,16.7,12.8,10.5,3.4,2.8,45043,57409
310M200US12220,12220,2013,12.2,5.5,12.8,10.5,12,15.1,11.6,14.5,2.6,3,46068,64697
310M200US12220,12220,2014,14.8,8.5,10.3,10.3,14.9,14.1,9.800000000000001,8.699999999999999,4.6,4,39932,63553
310M200US12220,12220,2015,13.3,6.2,12.3,7.9,12.9,17.5,11.6,10.2,5,3.1,46589,62399
310M300US12220,12220,2016,11.1,5.7,11.2,8,16.2,19.2,8.800000000000001,12.3,4.6,3,48056,64562
3100000US12260,12260,2006,9.800000000000001,7.4,12.9,12.4,15.2,17.5,11.3,9.5,2.4,1.6,41722,55318
3100000US12260,12260,2007,10.5,6.8,11.6,11.3,15.6,17.4,12.4,9.5,2.7,2.1,43843,58556
3100000US12260,12260,2008,9.800000000000001,7.4,11,11.8,14.8,19.9,9.9,9.5,3.7,2.3,44291,58759
3100000US12260,12260,2009,10.5,7.9,12.8,11.9,13.6,18.5,10.9,9.199999999999999,2.2,2.5,42146,56825
310M100US12260,12260,2010,10.7,6.5,12.7,10.2,14.6,19.4,11.4,9.6,2.5,2.4,44477,57778
310M100US12260,12260,2011,9.9,6.1,12.6,11.1,14.4,19.6,10.4,10.4,3.3,2.1,45368,58186
310M100US12260,12260,2012,10.1,6.4,12.2,10.8,14.7,17.3,12,9.9,3.7,2.9,44761,60900
310M200US12260,12260,2013,10.1,6.4,13.6,10.5,14.1,16.7,11.1,11.5,3.4,2.7,44187,62461
310M200US12260,12260,2014,9.699999999999999,5.8,12.2,10.8,14.4,16.4,12.8,11.8,3.6,2.4,46689,61743
310M200US12260,12260,2015,9,6.1,11.1,9.6,14.4,18.1,12.8,12,3.9,3,49721,65803
310M300US12260,12260,2016,8.300000000000001,5.8,11,11.1,15,18,11.5,12.9,3.3,3.1,48543,64651
3100000US12300,12300,2006,8.6,5.9,13.2,11.9,14.9,22.3,10,8.6,2.7,1.9,44758,55915
3100000US12300,12300,2007,6.6,5.1,13.7,12.8,16.8,22.8,10.7,8.1,1.7,1.6,44113,55471
3100000US12300,12300,2008,6.7,6.6,12.5,13.6,13.5,23.5,10.8,8.199999999999999,2.8,1.8,46314,57515
3100000US12300,12300,2009,8.9,5,12.9,12,16,22.5,10.7,9.1,1.8,1.3,45007,56299
310M100US12300,12300,2010,7.6,5.6,11.7,13.2,15.6,19.8,13.8,8.699999999999999,1.9,2.2,44964,58279
310M100US12300,12300,2011,5.6,6.6,16.4,11.8,13.8,19.2,13.3,9.4,2.8,1.2,44259,56347
310M100US12300,12300,2012,9,6.1,11.6,12.4,14.4,18.7,11.3,12.3,1.7,2.4,46014,59889
310M200US12300,12300,2013,8.6,8,11.1,12.6,15.8,19,12.2,8.800000000000001,3,.9,44724,54773
310M200US12300,12300,2014,6,7.1,11,15.8,14.4,18,11.7,11.5,2.4,2,44633,58166
310M200US12300,12300,2015,5.5,6.4,10.4,11.9,14.5,22.8,11.4,10.3,3.5,3.2,51335,63886
310M300US12300,12300,2016,8,4.2,13.6,10.7,11.8,19,13.8,12.1,4.3,2.4,51573,64429
3100000US12420,12420,2006,7.2,4.5,9.6,10.5,14.9,19.6,12.1,12.5,4.7,4.4,52882,72226
3100000US12420,12420,2007,6.3,4.2,9.300000000000001,10.3,13.6,19.7,13.2,13.6,5,4.9,56746,75376
3100000US12420,12420,2008,6.4,4,8.6,9.5,14.1,18.7,13.2,14.7,5.4,5.5,59221,79956
3100000US12420,12420,2009,6.6,3.9,9.1,10,15,18.9,13,13.8,5.2,4.5,56218,74990
310M100US12420,12420,2010,7,5,9.6,9.199999999999999,14,19.6,12.2,13.6,5,5,55744,74348
310M100US12420,12420,2011,6.7,4.5,9.4,9.300000000000001,14.2,18.4,12.6,14.1,5.3,5.6,56783,78506
310M100US12420,12420,2012,6.3,3.9,9.199999999999999,9.5,14,17.4,13.1,14.8,5.9,5.9,59433,80411
310M200US12420,12420,2013,6.2,3.7,8.199999999999999,9,13.4,18.9,12.6,15.4,5.8,6.7,61750,83593
310M200US12420,12420,2014,6.2,4,8.5,7.6,13,18.4,13.5,15.3,6.4,7.2,63603,85806
310M200US12420,12420,2015,4.9,3.1,7.6,8.699999999999999,12.8,17.8,13.9,15.7,7.4,8.1,67195,92495
310M300US12420,12420,2016,5,2.8,6.5,7.9,11.5,18.8,12.9,17.9,7.5,9.1,71000,96786
3100000US12540,12540,2006,7.2,8,12.6,12.2,15.8,17.6,11.6,9.5,3,2.3,43106,58673
3100000US12540,12540,2007,6.8,6.4,11.9,11.3,16.1,19.8,11.7,10.3,3.4,2.4,47105,62201
3100000US12540,12540,2008,7.4,7.6,12.8,12,14.6,17,10.9,11.2,4,2.6,44733,61777
3100000US12540,12540,2009,6.9,7.5,13.2,11.2,14.1,17.6,11.9,12,3.7,2,47368,61768
310M100US12540,12540,2010,7.9,7,12.3,11.3,15.6,17.9,10.3,12.3,3.2,2.2,45524,60820
310M100US12540,12540,2011,8,8.1,12.8,11.3,13.8,18.2,11,10.3,4,2.6,45224,60436
310M100US12540,12540,2012,6.3,7.4,13.3,12.3,13.6,18.2,11.1,10.5,4.7,2.6,45910,63091
310M200US12540,12540,2013,7.4,6.5,12.6,12.2,13.4,17.1,12.3,11.9,3.4,3.2,46879,63385
310M200US12540,12540,2014,7.3,6.3,13,10.3,14.4,17.2,11.2,12.8,4.6,2.9,47644,65772
310M200US12540,12540,2015,6.7,5.3,13.2,10.8,12.6,18,11.7,12.5,5.9,3.5,51342,69017
310M300US12540,12540,2016,7.2,5.9,11.3,11.4,14.3,17.5,12.1,12,4.7,3.5,49903,67594
3100000US12580,12580,2006,5.9,4.3,8.300000000000001,9.1,12.8,19.6,14,15.8,5.7,4.6,61010,78402
3100000US12580,12580,2007,5.9,4.2,8.300000000000001,8.5,12,18.7,13.9,16.3,6.4,6,63699,83308
3100000US12580,12580,2008,6.1,3.6,7.6,8,12.6,18.2,14.3,16.4,7.2,6.1,66122,85162
3100000US12580,12580,2009,6.5,3.8,7.8,8.4,11.9,17.9,13.6,16.5,7.3,6.1,65392,85431
310M100US12580,12580,2010,6.5,3.9,7.6,8.4,11.8,18.5,13,16.7,7.1,6.5,64812,84348
310M100US12580,12580,2011,6.6,4.2,8.199999999999999,8.300000000000001,10.7,18.1,13,16.6,7.3,7,65463,85822
310M100US12580,12580,2012,6.3,4.3,8,7.6,11.5,17.2,12.6,17.4,7.8,7.3,66970,87625
310M200US12580,12580,2013,6.6,3.8,7.3,7.5,11.2,17.6,13.4,17.1,7.6,7.9,68455,90854
310M200US12580,12580,2014,6,3.8,7.2,7.5,11.2,16.4,13.5,17.2,9.199999999999999,8.1,71501,92935
310M200US12580,12580,2015,5.7,3.7,7,7.4,10.2,17.4,13.3,17.9,8.9,8.5,72520,95598
310M300US12580,12580,2016,5.9,3.1,6.8,6.6,10.6,16.1,13.3,18.4,9.300000000000001,9.9,76788,99655
3100000US12620,12620,2006,9.1,9.1,13.7,14,15.9,16.4,11.4,7.1,1.7,1.4,39244,50794
3100000US12620,12620,2007,8.699999999999999,7.3,15,11.9,17.3,18.2,9.9,7.2,2.1,2.2,41333,54504
3100000US12620,12620,2008,9.300000000000001,7.5,11.2,12.6,16.1,20.5,11.7,7.4,2.4,1.2,42935,52744
3100000US12620,12620,2009,8.699999999999999,7.4,14.6,14,15.2,19.8,9.199999999999999,7.1,2.4,1.6,39906,53429
310M100US12620,12620,2010,6.6,9.1,13.7,12.1,14.9,18.7,11.2,10.1,2.6,1.1,42964,54863
310M100US12620,12620,2011,9,8.300000000000001,15.3,12.2,13.1,19.4,10.4,8.9,2.1,1.3,40669,52617
310M100US12620,12620,2012,9.5,7.1,12.9,12.8,15,20.5,9.4,9.6,1.6,1.6,41653,53416
310M200US12620,12620,2013,8.300000000000001,5.4,14.5,13.7,14.7,20.6,9.199999999999999,8,2.9,2.6,43598,59874
310M200US12620,12620,2014,9.800000000000001,9.6,12.7,11.3,13.7,16,12.9,9.6,2.2,2.3,42242,55570
310M200US12620,12620,2015,8.9,6.4,13.7,12.4,13.1,18.3,12.3,10.4,2.7,1.9,44173,57899
310M300US12620,12620,2016,6.4,6,14.3,11.8,13,19.5,12.7,11,2.7,2.5,47328,62849
3100000US12700,12700,2006,5.1,5.6,10.2,10,13.8,20.6,14.7,13.7,3.6,2.9,56974,68789
3100000US12700,12700,2007,4.9,3.5,8.9,7.7,16.1,20.7,15.1,14.4,4.4,4.3,60015,76368
3100000US12700,12700,2008,5.6,4,9.800000000000001,9.9,14.6,18.4,14.2,12.9,5.5,5.3,57314,77986
3100000US12700,12700,2009,4.8,4.6,8.199999999999999,10.9,14.5,21,13,13.1,5.7,4.3,57947,76907
310M100US12700,12700,2010,6.2,5.1,8.699999999999999,10.8,13.6,19.9,13.5,13,4.9,4.3,55294,75724
310M100US12700,12700,2011,5.9,6,11,8.199999999999999,14,17.4,14.6,13.3,5.4,4.2,56699,73766
310M100US12700,12700,2012,5.4,5.5,9.5,8.5,12.9,18.9,13.3,14.8,6,5.3,59453,80444
310M200US12700,12700,2013,4.6,5.5,10.2,8.4,11.9,19.2,15.1,14.2,5.8,5,61026,80103
310M200US12700,12700,2014,3.4,4.5,10.9,7.7,12.6,17.9,12.2,19.1,6.1,5.7,65384,88287
310M200US12700,12700,2015,4.6,3.4,8.800000000000001,9.199999999999999,11.5,18.7,14.7,16.7,6.1,6.3,66102,87839
310M300US12700,12700,2016,4.3,4.1,8,7.9,13.3,17.4,14,16.7,6.7,7.5,67898,91777
3100000US12940,12940,2006,11.9,6.7,11.7,11.5,13.9,18.1,11.3,9.199999999999999,3.3,2.4,42874,57933
3100000US12940,12940,2007,9.699999999999999,6.6,12.9,10.8,15,16.9,10.8,11.5,3.2,2.5,44660,60385
3100000US12940,12940,2008,8.699999999999999,6.2,11.7,10.4,14.1,17.4,12,12.6,3.6,3.3,48491,67191
3100000US12940,12940,2009,9.300000000000001,5.9,12.3,11.3,13.3,17.4,12.3,11.6,3.4,3.3,47814,64161
310M100US12940,12940,2010,7.8,6.3,12.6,10.1,14.5,17.8,11.6,12.2,4,3.1,48294,64964
310M100US12940,12940,2011,9.5,6.8,11.6,10,12.9,15.9,13.8,12.6,4.2,2.5,48441,63595
310M100US12940,12940,2012,9.4,6.2,10.1,10.6,13.5,17.6,12.3,12.6,3.8,4,50286,67564
310M200US12940,12940,2013,9.5,5.5,10.6,9.199999999999999,13.8,16.6,11.4,15,4.2,4,51134,71432
310M200US12940,12940,2014,8.800000000000001,5.5,11,10,12.7,17.2,11.8,14,4.9,4,52091,69747
310M200US12940,12940,2015,8.4,5.2,10.7,9.1,12.6,16.3,11.7,15.3,6.2,4.4,54774,74487
310M300US12940,12940,2016,8.1,4.9,11,9.6,13,17.4,11,13.9,5.7,5.1,52487,76112
3100000US12980,12980,2006,10.9,7.1,12.2,11.8,14.7,20.6,10.8,8.199999999999999,2.2,1.5,43421,54337
3100000US12980,12980,2007,7.7,8.4,14,11.3,18,18.2,11.1,7.9,1.9,1.5,41150,53622
3100000US12980,12980,2008,7.3,8.4,13.5,12.5,17.8,18.6,10.6,7.7,2.7,1,41181,52618
3100000US12980,12980,2009,10.7,6.2,13.8,13.8,17.7,18.3,8.800000000000001,7.3,1.4,1.9,38507,52792
310M100US12980,12980,2010,8.9,5.7,13.2,14.3,15.8,19.9,10,8.800000000000001,2.3,1,42921,52150
310M100US12980,12980,2011,9.300000000000001,8.6,16.9,10.8,14.8,16.8,8.199999999999999,10.2,2.1,2.2,38666,57167
310M100US12980,12980,2012,9.1,5.1,16.4,13.9,15.8,17.4,11,8.1,2,1.1,39190,52258
310M200US12980,12980,2013,6.2,6.5,13.7,13.1,16,19.5,11.4,8.800000000000001,3.3,1.6,44520,58496
310M200US12980,12980,2014,8.1,5.1,11.8,13.9,15.6,21.1,10.9,8.199999999999999,3.1,2.3,46088,57708
310M200US12980,12980,2015,7.7,8,13.6,11.2,15,18.6,11.1,10.9,2.2,1.7,43084,56042
310M300US12980,12980,2016,7.3,6.7,12.5,12.5,13.8,19.5,10.4,11.8,2.9,2.6,45902,61465
3100000US13020,13020,2006,9.5,8.300000000000001,10.9,12,17.1,21.3,9.199999999999999,8.9,1.4,1.4,41774,51968
3100000US13020,13020,2007,8,5.3,12.3,13.7,18.8,18.3,12.1,8.800000000000001,1.7,1,42375,53519
3100000US13020,13020,2008,8.199999999999999,5,11.4,14.1,15.9,19.1,11.9,10.9,2,1.7,45913,56820
3100000US13020,13020,2009,7.8,5.7,12,12.5,21.4,20.8,9.699999999999999,6.5,2.4,1.3,44029,54168
310M100US13020,13020,2010,7.8,5.9,14,9.300000000000001,18.2,19.6,13,9.4,2,.7,45451,54500
310M100US13020,13020,2011,9.199999999999999,7,12.2,13.2,15.2,17.6,12.2,9.5,2.9,.9,43361,54852
310M100US13020,13020,2012,7,7.4,11.8,13.1,15.9,20.5,12.9,7.9,2.4,1.1,44548,54907
310M200US13020,13020,2013,8.4,6.5,14.4,15.1,13.3,19,11,8.6,2.7,1.1,41281,54804
310M200US13020,13020,2014,7.8,5.5,12.7,12,15.6,16.9,13.2,10.5,3.4,2.4,46844,63340
310M200US13020,13020,2015,8,6.8,11.8,12.3,14,23.9,12.2,6.9,2.4,1.6,46560,54876
310M300US13020,13020,2016,6.7,7.7,9.9,14.1,16.7,15.9,11.6,13.8,1.7,1.9,44756,60261
3100000US13140,13140,2006,9.9,8.300000000000001,13.1,12.4,15,17.4,10.4,8.9,1.9,2.6,40588,55554
3100000US13140,13140,2007,9.6,6.6,12.4,12.7,14.2,17.9,12.7,9.6,2.9,1.4,43583,56065
3100000US13140,13140,2008,8.300000000000001,6.9,11,11.3,14.6,18.3,13,10.5,4,2.2,47772,61904
3100000US13140,13140,2009,9.699999999999999,8.5,12.7,10.9,13.1,17.4,12.5,10.1,3.2,2,43852,58308
310M100US13140,13140,2010,11.1,7.6,14,10.2,14.6,18,10.2,10,2.6,1.6,41291,54911
310M100US13140,13140,2011,8.4,7.2,13.7,12.3,15.2,18.7,9.699999999999999,9.6,3,2.3,43176,59084
310M100US13140,13140,2012,9.699999999999999,7.3,13.6,10.7,14.1,17,10.9,10.3,3.9,2.4,43421,60180
310M200US13140,13140,2013,10.3,6.5,12.4,10.6,14.6,18.5,9.699999999999999,10.4,3.5,3.6,45019,63015
310M200US13140,13140,2014,10.3,8.199999999999999,11.8,11.4,13.8,17.8,9.6,10.5,4.1,2.3,42494,60289
310M200US13140,13140,2015,8.199999999999999,5.6,12,10.8,13.6,19,10.7,13.2,4.1,3,49787,66644
310M300US13140,13140,2016,9.6,5.5,11.9,10.6,12.9,16.1,11.1,14.2,4.5,3.8,49364,68907
3100000US13180,13180,2006,3.8,3.6,12.2,11.7,19.5,25.1,12.4,9.699999999999999,1,1.1,49266,56778
3100000US13180,13180,2007,5.7,4.9,10.9,10.3,16.7,24.2,13.4,11.1,1.4,1.5,51269,60188
3100000US13180,13180,2008,3.5,3.5,11.7,12.2,15.5,23.3,16.1,11,2.2,.9,52397,60177
3100000US13180,13180,2009,5.8,4.7,11.4,10.6,17.6,23.1,14.7,8.699999999999999,2,1.3,49883,60246
310M100US13180,13180,2010,3.2,4.9,10.2,16.7,13.7,26.4,13.1,8.699999999999999,2.5,.5,50797,57235
310M100US13180,13180,2011,5.2,4.6,11.2,10.7,15,23.3,15.3,10.3,2.2,2.2,51948,64121
310M100US13180,13180,2012,5.1,5.1,9.699999999999999,10.7,18.4,22.9,13.1,11.3,1.8,2,50781,60915
310M200US13180,13180,2013,5.3,5.7,11.5,9.4,16.3,22.2,14.7,12.9,1.3,.8,51151,58702
310M200US13180,13180,2014,4.4,4.3,10,11.6,16.4,20.5,16.7,11.6,2.3,2.3,53139,64228
310M200US13180,13180,2015,3.3,5.3,9.800000000000001,12.4,14.9,21.2,14.4,14.4,2.7,1.5,55832,65120
310M300US13180,13180,2016,4.1,3.8,9.1,11.7,16.2,22.8,15.7,12.5,1.9,2,55856,66121
3100000US13220,13220,2006,9.1,8.699999999999999,19.1,8.1,19.8,17.9,11.3,4.4,.5,1,38924,45746
3100000US13220,13220,2007,10.5,9.5,15.4,8.800000000000001,15.8,23.1,9,6.1,.9,1,39498,47639
3100000US13220,13220,2008,11.6,11.5,15.5,12.5,16.4,16.6,9.5,4.6,.4,1.4,33803,48539
