GEOID,MSA,year,num_hunits,num_hunits_owned,num_hunits_rented
310M100US14540,14540,2011,48500,30551,17949
310M100US14540,14540,2012,50137,28588,21549
310M200US14540,14540,2013,62741,41085,21656
310M200US14540,14540,2014,61834,38263,23571
310M200US14540,14540,2015,62500,38417,24083
310M300US14540,14540,2016,65832,40989,24843
3100000US14580,14580,2006,32040,21221,10819
3100000US14580,14580,2007,33625,21643,11982
3100000US14580,14580,2008,34221,21190,13031
3100000US14580,14580,2009,33860,21047,12813
310M100US14580,14580,2010,35344,22148,13196
310M100US14580,14580,2011,37196,23129,14067
310M100US14580,14580,2012,36191,21156,15035
310M200US14580,14580,2013,37767,23549,14218
310M200US14580,14580,2014,39067,23127,15940
310M200US14580,14580,2015,40692,25529,15163
310M300US14580,14580,2016,39644,23877,15767
3100000US14600,14600,2008,293837,217993,75844
3100000US14600,14600,2009,291872,217070,74802
3100000US14660,14660,2006,39144,32140,7004
3100000US14660,14660,2007,40001,32031,7970
3100000US14660,14660,2008,40195,30729,9466
3100000US14660,14660,2009,41899,31899,10000
310M100US14660,14660,2010,40153,30534,9619
310M100US14660,14660,2011,37968,30320,7648
310M100US14660,14660,2012,39850,30261,9589
310M200US14660,14660,2013,39510,29876,9634
310M200US14660,14660,2014,39920,30107,9813
310M200US14660,14660,2015,39747,30631,9116
310M300US14660,14660,2016,37034,29270,7764
3100000US14700,14700,2006,33184,22024,11160
3100000US14700,14700,2007,31528,22391,9137
3100000US14700,14700,2008,30187,22329,7858
3100000US14700,14700,2009,32601,22480,10121
310M100US14700,14700,2010,30461,22195,8266
310M100US14700,14700,2011,34352,23696,10656
310M100US14700,14700,2012,32180,21467,10713
310M200US14700,14700,2013,34561,23736,10825
310M200US14700,14700,2014,35340,24641,10699
310M200US14700,14700,2015,34749,21785,12964
310M300US14700,14700,2016,34723,21873,12850
3100000US14740,14740,2006,92239,62276,29963
3100000US14740,14740,2007,90010,62801,27209
3100000US14740,14740,2008,93399,64602,28797
3100000US14740,14740,2009,90756,64869,25887
310M100US14740,14740,2010,99150,64764,34386
310M100US14740,14740,2011,100688,65478,35210
310M100US14740,14740,2012,97027,66361,30666
310M200US14740,14740,2013,97854,67239,30615
310M200US14740,14740,2014,95249,62211,33038
310M200US14740,14740,2015,98490,67145,31345
310M300US14740,14740,2016,101995,66771,35224
3100000US14860,14860,2006,325913,232042,93871
3100000US14860,14860,2007,323848,232383,91465
3100000US14860,14860,2008,323987,233244,90743
3100000US14860,14860,2009,329241,230979,98262
310M100US14860,14860,2010,329091,227019,102072
310M100US14860,14860,2011,331530,224687,106843
310M100US14860,14860,2012,334255,228219,106036
310M200US14860,14860,2013,328062,222530,105532
310M200US14860,14860,2014,338421,227523,110898
310M200US14860,14860,2015,333528,224924,108604
310M300US14860,14860,2016,335318,218849,116469
3100000US15180,15180,2006,116070,80495,35575
3100000US15180,15180,2007,117508,79785,37723
3100000US15180,15180,2008,117559,79220,38339
3100000US15180,15180,2009,117030,77576,39454
310M100US15180,15180,2010,115579,78084,37495
310M100US15180,15180,2011,118782,80592,38190
310M100US15180,15180,2012,121179,77925,43254
310M200US15180,15180,2013,118546,81426,37120
310M200US15180,15180,2014,121009,81004,40005
310M200US15180,15180,2015,122468,80821,41647
310M300US15180,15180,2016,120499,80089,40410
3100000US15260,15260,2006,38090,26411,11679
3100000US15260,15260,2007,40708,26295,14413
3100000US15260,15260,2008,37986,26402,11584
3100000US15260,15260,2009,40748,27355,13393
310M100US15260,15260,2010,43625,28788,14837
310M100US15260,15260,2011,42363,29250,13113
310M100US15260,15260,2012,41858,28094,13764
310M200US15260,15260,2013,42749,27407,15342
310M200US15260,15260,2014,43618,28454,15164
310M200US15260,15260,2015,46647,29320,17327
310M300US15260,15260,2016,42849,28105,14744
3100000US15380,15380,2006,459740,307035,152705
3100000US15380,15380,2007,467174,314396,152778
3100000US15380,15380,2008,471545,314288,157257
3100000US15380,15380,2009,465277,309777,155500
310M100US15380,15380,2010,464581,304382,160199
310M100US15380,15380,2011,467535,307685,159850
310M100US15380,15380,2012,468089,308473,159616
310M200US15380,15380,2013,469897,309935,159962
310M200US15380,15380,2014,470564,312613,157951
310M200US15380,15380,2015,467992,305207,162785
310M300US15380,15380,2016,467259,308105,159154
3100000US15500,15500,2006,56380,36525,19855
3100000US15500,15500,2007,58225,39902,18323
3100000US15500,15500,2008,59882,39533,20349
3100000US15500,15500,2009,58084,40259,17825
310M100US15500,15500,2010,59811,39077,20734
310M100US15500,15500,2011,60824,41491,19333
310M100US15500,15500,2012,59520,38016,21504
310M200US15500,15500,2013,59200,38808,20392
310M200US15500,15500,2014,62799,41058,21741
310M200US15500,15500,2015,63093,39515,23578
310M300US15500,15500,2016,64369,41019,23350
3100000US15540,15540,2006,80544,56897,23647
3100000US15540,15540,2007,81096,57524,23572
3100000US15540,15540,2008,81777,57629,24148
3100000US15540,15540,2009,80943,55910,25033
310M100US15540,15540,2010,84093,55796,28297
310M100US15540,15540,2011,84487,57741,26746
310M100US15540,15540,2012,84977,57466,27511
310M200US15540,15540,2013,84400,56719,27681
310M200US15540,15540,2014,85222,57176,28046
310M200US15540,15540,2015,85553,56210,29343
310M300US15540,15540,2016,85740,56008,29732
310M200US15680,15680,2013,36083,26887,9196
310M200US15680,15680,2014,39179,27130,12049
310M200US15680,15680,2015,39029,27636,11393
310M300US15680,15680,2016,41368,28023,13345
3100000US15940,15940,2006,162628,116789,45839
3100000US15940,15940,2007,162009,118326,43683
3100000US15940,15940,2008,161966,112984,48982
3100000US15940,15940,2009,161609,113291,48318
310M100US15940,15940,2010,159421,115513,43908
310M100US15940,15940,2011,159981,112276,47705
310M100US15940,15940,2012,161763,112001,49762
310M200US15940,15940,2013,160166,111572,48594
310M200US15940,15940,2014,159604,108896,50708
310M200US15940,15940,2015,162868,112419,50449
310M300US15940,15940,2016,163203,113666,49537
3100000US15980,15980,2006,248128,186108,62020
3100000US15980,15980,2007,247392,183501,63891
3100000US15980,15980,2008,243923,183056,60867
3100000US15980,15980,2009,238137,174228,63909
310M100US15980,15980,2010,233693,165885,67808
310M100US15980,15980,2011,238389,169394,68995
310M100US15980,15980,2012,245100,166960,78140
310M200US15980,15980,2013,241238,167114,74124
310M200US15980,15980,2014,263295,176471,86824
310M200US15980,15980,2015,263694,182806,80888
310M300US15980,15980,2016,261735,183684,78051
3100000US16020,16020,2006,37599,26488,11111
3100000US16020,16020,2007,37374,25504,11870
3100000US16020,16020,2008,37046,25479,11567
3100000US16020,16020,2009,35413,25547,9866
310M100US16020,16020,2010,36922,24574,12348
310M100US16020,16020,2011,36332,23975,12357
310M100US16020,16020,2012,37612,25888,11724
310M200US16020,16020,2013,36158,23505,12653
310M200US16020,16020,2014,37842,25979,11863
310M200US16020,16020,2015,35273,23324,11949
310M300US16020,16020,2016,36202,24716,11486
310M200US16060,16060,2013,50870,32486,18384
310M200US16060,16060,2014,50423,30986,19437
310M200US16060,16060,2015,48012,31127,16885
310M300US16060,16060,2016,51761,31266,20495
3100000US16180,16180,2009,20464,13207,7257
310M100US16180,16180,2010,20564,12089,8475
310M100US16180,16180,2011,21129,12364,8765
310M100US16180,16180,2012,21494,11452,10042
310M200US16180,16180,2013,21076,11529,9547
310M200US16180,16180,2014,21228,12283,8945
310M200US16180,16180,2015,22687,12321,10366
310M300US16180,16180,2016,21704,11868,9836
3100000US16220,16220,2006,27719,20028,7691
3100000US16220,16220,2007,27230,18146,9084
3100000US16220,16220,2008,28180,19776,8404
3100000US16220,16220,2009,28776,20552,8224
310M100US16220,16220,2010,30763,22023,8740
310M100US16220,16220,2011,30158,20713,9445
310M100US16220,16220,2012,32065,21986,10079
310M200US16220,16220,2013,32665,22180,10485
310M200US16220,16220,2014,33323,20972,12351
310M200US16220,16220,2015,32564,20204,12360
310M300US16220,16220,2016,32059,20843,11216
3100000US16300,16300,2006,102007,74727,27280
3100000US16300,16300,2007,105615,77265,28350
3100000US16300,16300,2008,104111,77359,26752
3100000US16300,16300,2009,102761,76136,26625
310M100US16300,16300,2010,105963,78032,27931
310M100US16300,16300,2011,104757,79302,25455
310M100US16300,16300,2012,102818,76397,26421
310M200US16300,16300,2013,105035,77655,27380
310M200US16300,16300,2014,106799,80226,26573
310M200US16300,16300,2015,107586,78801,28785
310M300US16300,16300,2016,107867,80229,27638
3100000US16500,16500,2006,27230,20408,6822
3100000US16500,16500,2007,29130,21017,8113
3100000US16500,16500,2008,27039,18993,8046
3100000US16500,16500,2009,29677,21061,8616
310M100US16500,16500,2010,28142,20152,7990
310M100US16500,16500,2011,29829,20145,9684
310M100US16500,16500,2012,30134,20244,9890
310M200US16500,16500,2013,29040,19853,9187
310M200US16500,16500,2014,29969,20153,9816
310M200US16500,16500,2015,29078,20232,8846
310M300US16500,16500,2016,29509,20233,9276
3100000US16540,16540,2006,56815,42844,13971
3100000US16540,16540,2007,57049,41536,15513
3100000US16540,16540,2008,57090,40808,16282
3100000US16540,16540,2009,57289,42337,14952
310M100US16540,16540,2010,57533,42794,14739
310M100US16540,16540,2011,56999,41781,15218
310M100US16540,16540,2012,58515,41483,17032
310M200US16540,16540,2013,59145,43799,15346
310M200US16540,16540,2014,58565,39926,18639
310M200US16540,16540,2015,59486,42420,17066
310M300US16540,16540,2016,60492,42290,18202
3100000US16580,16580,2006,85813,52956,32857
3100000US16580,16580,2007,89248,52640,36608
3100000US16580,16580,2008,89513,51867,37646
3100000US16580,16580,2009,90123,51260,38863
310M100US16580,16580,2010,90783,52590,38193
310M100US16580,16580,2011,91581,52286,39295
310M100US16580,16580,2012,92073,53935,38138
310M200US16580,16580,2013,90474,53875,36599
310M200US16580,16580,2014,94306,55097,39209
310M200US16580,16580,2015,92268,53187,39081
310M300US16580,16580,2016,94941,54069,40872
3100000US16620,16620,2006,127563,95338,32225
3100000US16620,16620,2007,125996,93740,32256
3100000US16620,16620,2008,128267,93134,35133
3100000US16620,16620,2009,129442,96443,32999
310M100US16620,16620,2010,125628,93784,31844
310M100US16620,16620,2011,123724,91414,32310
310M100US16620,16620,2012,127153,94290,32863
310M200US16620,16620,2013,95251,67313,27938
310M200US16620,16620,2014,93385,65297,28088
310M200US16620,16620,2015,94533,65092,29441
310M300US16620,16620,2016,91529,63651,27878
310M100US16660,16660,2011,25248,17395,7853
310M100US16660,16660,2012,24957,16260,8697
310M200US16660,16660,2013,24692,15435,9257
310M200US16660,16660,2014,25076,16027,9049
310M200US16660,16660,2015,25262,16066,9196
310M300US16660,16660,2016,25989,16011,9978
3100000US16700,16700,2006,234389,156473,77916
3100000US16700,16700,2007,242907,162187,80720
3100000US16700,16700,2008,237004,163057,73947
3100000US16700,16700,2009,245978,159273,86705
310M100US16700,16700,2010,252574,165225,87349
310M100US16700,16700,2011,258454,171262,87192
310M100US16700,16700,2012,262131,166077,96054
310M200US16700,16700,2013,268003,170079,97924
310M200US16700,16700,2014,276509,177049,99460
310M200US16700,16700,2015,273722,179155,94567
310M300US16700,16700,2016,287362,188025,99337
3100000US16740,16740,2006,613645,420234,193411
3100000US16740,16740,2007,638709,429931,208778
3100000US16740,16740,2008,661392,451165,210227
3100000US16740,16740,2009,675535,451990,223545
310M100US16740,16740,2010,663300,445574,217726
310M100US16740,16740,2011,671191,443616,227575
310M100US16740,16740,2012,675362,434340,241022
310M200US16740,16740,2013,859709,558635,301074
310M200US16740,16740,2014,883281,570986,312295
310M200US16740,16740,2015,905696,585399,320297
310M300US16740,16740,2016,917897,594865,323032
3100000US16820,16820,2006,76170,49604,26566
3100000US16820,16820,2007,77680,50613,27067
3100000US16820,16820,2008,76392,50077,26315
3100000US16820,16820,2009,76010,50415,25595
310M100US16820,16820,2010,76764,48936,27828
310M100US16820,16820,2011,77621,50192,27429
310M100US16820,16820,2012,77795,49863,27932
310M200US16820,16820,2013,84595,56503,28092
310M200US16820,16820,2014,87139,53526,33613
310M200US16820,16820,2015,87949,57318,30631
310M300US16820,16820,2016,87091,54188,32903
3100000US16860,16860,2006,203599,141936,61663
3100000US16860,16860,2007,204531,141212,63319
3100000US16860,16860,2008,203326,143783,59543
3100000US16860,16860,2009,209486,143726,65760
310M100US16860,16860,2010,208995,143834,65161
310M100US16860,16860,2011,206421,140451,65970
310M100US16860,16860,2012,207794,138563,69231
310M200US16860,16860,2013,209304,140987,68317
310M200US16860,16860,2014,207829,137915,69914
310M200US16860,16860,2015,209340,140393,68947
310M300US16860,16860,2016,210802,143252,67550
3100000US16940,16940,2006,33463,23164,10299
3100000US16940,16940,2007,33261,22904,10357
3100000US16940,16940,2008,33025,23650,9375
3100000US16940,16940,2009,34945,24117,10828
310M100US16940,16940,2010,38389,25619,12770
310M100US16940,16940,2011,37687,25727,11960
310M100US16940,16940,2012,35245,23766,11479
310M200US16940,16940,2013,35785,24485,11300
310M200US16940,16940,2014,38705,26304,12401
310M200US16940,16940,2015,37740,24668,13072
310M300US16940,16940,2016,38181,25987,12194
3100000US16980,16980,2006,3385287,2328139,1057148
3100000US16980,16980,2007,3412058,2356612,1055446
3100000US16980,16980,2008,3421890,2334145,1087745
3100000US16980,16980,2009,3399708,2276724,1122984
310M100US16980,16980,2010,3415317,2260128,1155189
310M100US16980,16980,2011,3403363,2230462,1172901
310M100US16980,16980,2012,3426426,2221182,1205244
310M200US16980,16980,2013,3450331,2211699,1238632
310M200US16980,16980,2014,3442174,2202845,1239329
310M200US16980,16980,2015,3470993,2195149,1275844
310M300US16980,16980,2016,3491635,2213958,1277677
3100000US17020,17020,2006,85513,51211,34302
3100000US17020,17020,2007,85845,50554,35291
3100000US17020,17020,2008,86438,49878,36560
3100000US17020,17020,2009,84440,51838,32602
310M100US17020,17020,2010,84629,50325,34304
310M100US17020,17020,2011,83634,48746,34888
310M100US17020,17020,2012,85388,50752,34636
310M200US17020,17020,2013,85158,48961,36197
310M200US17020,17020,2014,85366,50643,34723
310M200US17020,17020,2015,85289,49074,36215
310M300US17020,17020,2016,85531,50565,34966
3100000US17060,17060,2006,26491,19316,7175
3100000US17060,17060,2007,26528,20494,6034
3100000US17060,17060,2008,26058,19083,6975
3100000US17060,17060,2009,26897,20275,6622
310M100US17060,17060,2010,27943,19127,8816
310M100US17060,17060,2011,28547,21036,7511
310M100US17060,17060,2012,27948,20500,7448
310M200US17060,17060,2013,28189,20483,7706
310M200US17060,17060,2014,27569,18354,9215
310M200US17060,17060,2015,28324,19772,8552
310M300US17060,17060,2016,28710,19521,9189
3100000US17140,17140,2006,801736,557971,243765
3100000US17140,17140,2007,808000,561223,246777
3100000US17140,17140,2008,814608,567728,246880
3100000US17140,17140,2009,816646,557021,259625
310M100US17140,17140,2010,811494,559261,252233
310M100US17140,17140,2011,805714,554054,251660
310M100US17140,17140,2012,825221,548390,276831
310M200US17140,17140,2013,822005,538676,283329
310M200US17140,17140,2014,829142,540460,288682
310M200US17140,17140,2015,832607,544289,288318
310M300US17140,17140,2016,841382,552290,289092
310M200US17200,17200,2013,89431,63515,25916
310M200US17200,17200,2014,89665,64227,25438
310M200US17200,17200,2015,89204,63779,25425
310M300US17200,17200,2016,85999,62845,23154
3100000US17220,17220,2006,36967,28080,8887
3100000US17220,17220,2007,37863,28331,9532
3100000US17220,17220,2008,38001,28456,9545
3100000US17220,17220,2009,37127,26613,10514
310M100US17220,17220,2010,37538,28642,8896
310M100US17220,17220,2011,35917,27940,7977
310M100US17220,17220,2012,37839,27997,9842
310M200US17220,17220,2013,36087,27093,8994
310M200US17220,17220,2014,36004,26510,9494
310M200US17220,17220,2015,35855,27979,7876
310M300US17220,17220,2016,36135,27166,8969
3100000US17300,17300,2006,91840,56844,34996
3100000US17300,17300,2007,98659,66343,32316
3100000US17300,17300,2008,97193,65016,32177
3100000US17300,17300,2009,100050,63675,36375
310M100US17300,17300,2010,99039,64754,34285
310M100US17300,17300,2011,100069,58931,41138
310M100US17300,17300,2012,101067,60121,40946
310M200US17300,17300,2013,96258,57247,39011
310M200US17300,17300,2014,97747,55545,42202
310M200US17300,17300,2015,101265,56971,44294
310M300US17300,17300,2016,100564,57901,42663
3100000US17340,17340,2006,25212,16167,9045
3100000US17340,17340,2007,23326,16763,6563
3100000US17340,17340,2008,24459,15574,8885
3100000US17340,17340,2009,26670,17747,8923
310M100US17340,17340,2010,24521,15970,8551
310M100US17340,17340,2011,28885,16839,12046
310M100US17340,17340,2012,26228,15542,10686
310M200US17340,17340,2013,26194,16595,9599
310M200US17340,17340,2014,27636,17872,9764
310M200US17340,17340,2015,26335,16846,9489
310M300US17340,17340,2016,24593,14713,9880
