GEOID,MSA,year,num_fam,poor_fam,poor_fam_kid18,num_fam_singlemom_kid18,poor_fam_singlemom_kid18,famhead_worked_full,fam_cash_assist,fam_social_sec
310M200US12300,12300,2013,32138,9.4,16.2,3725,42.7,15807,2117,9549
310M200US12300,12300,2014,30820,8.6,17.6,3394,31.8,15129,2409,10204
310M200US12300,12300,2015,31829,8.4,15.5,4676,22.6,17245,2825,10156
310M300US12300,12300,2016,29339,9.1,16,2579,30.7,12829,2116,9810
3100000US12420,12420,2006,348083,8.300000000000001,11.9,43200,29.5,211385,9969,58100
3100000US12420,12420,2007,364099,8.1,12.4,46464,28.9,213902,9552,58493
3100000US12420,12420,2008,375973,8.6,12.5,48220,28.7,240695,10040,60055
3100000US12420,12420,2009,385985,9.5,14.8,44544,33.5,231110,14663,61981
310M100US12420,12420,2010,404153,10.6,15.7,56676,35.5,243041,17050,70919
310M100US12420,12420,2011,413939,10.4,15.8,50536,35.3,251192,18109,76585
310M100US12420,12420,2012,412785,10.6,16,51723,38.4,244392,19635,76201
310M200US12420,12420,2013,428060,9.199999999999999,14.3,52209,32.8,249676,18160,82239
310M200US12420,12420,2014,433977,10.2,15,53072,32.3,252022,19010,85146
310M200US12420,12420,2015,445303,7.6,11.4,47654,30.9,267135,17612,89072
310M300US12420,12420,2016,459997,6.6,10.2,54842,29.1,278404,17849,89073
3100000US12540,12540,2006,180306,17.1,23.9,30565,48.7,90933,19118,34679
3100000US12540,12540,2007,181544,15.4,21.2,29227,40.8,86815,18408,38962
3100000US12540,12540,2008,178960,17.6,24.5,28277,46.3,93242,21680,37513
3100000US12540,12540,2009,180151,18.1,25.2,29864,47.5,91004,23011,40183
310M100US12540,12540,2010,189390,17.2,24.9,30846,47.1,88835,28612,45727
310M100US12540,12540,2011,193180,20.2,29.2,32308,54.1,94261,26487,42676
310M100US12540,12540,2012,193728,20,28.4,31728,57.2,95793,25729,41750
310M200US12540,12540,2013,191525,19.3,27.1,31412,53.5,90450,27885,41795
310M200US12540,12540,2014,197859,19.9,27.6,31763,52.9,97056,27765,44134
310M200US12540,12540,2015,198899,18,25.8,31001,47.7,101523,24245,46683
310M300US12540,12540,2016,197797,18.9,26.3,30646,54.9,99787,25406,44277
3100000US12580,12580,2006,656465,6.1,9.199999999999999,91387,25.8,371219,34055,148449
3100000US12580,12580,2007,650973,6.1,9.5,92077,25.3,369436,33043,151792
3100000US12580,12580,2008,656830,6.2,9.300000000000001,94562,23.1,412086,30836,145329
3100000US12580,12580,2009,652856,6.8,10.7,99812,26.9,388960,35581,148450
310M100US12580,12580,2010,670253,7.6,11.7,99275,28.5,390903,50998,157423
310M100US12580,12580,2011,663829,8.199999999999999,12.9,100497,29.9,382505,53660,165810
310M100US12580,12580,2012,669562,7.9,12.2,93005,29.7,383441,48933,164170
310M200US12580,12580,2013,670242,7.8,12.2,98174,28.2,383215,47903,168296
310M200US12580,12580,2014,672529,7.7,11.8,92456,28,387698,52193,171319
310M200US12580,12580,2015,675727,7.1,11.1,89739,30.1,391673,51478,173810
310M300US12580,12580,2016,677727,6.7,10.7,91166,26.7,399640,50531,174684
3100000US12620,12620,2006,39454,11.1,18.7,4974,45.2,17240,3163,11418
3100000US12620,12620,2007,37737,8.1,14.5,3756,41,19728,2296,9959
3100000US12620,12620,2008,38918,10.3,16.8,4116,47.6,19988,3299,10407
3100000US12620,12620,2009,39001,10.7,19,4473,45.2,18149,4107,10190
310M100US12620,12620,2010,37911,10.1,19.9,3670,57,18020,4535,10461
310M100US12620,12620,2011,38347,9.9,15.9,3450,42.7,17474,3736,12163
310M100US12620,12620,2012,37996,11.4,21.7,4341,45.7,18842,4247,11603
310M200US12620,12620,2013,38656,10.4,16.4,3666,35.8,17615,3286,13291
310M200US12620,12620,2014,36517,13.7,25.9,4523,56.7,17182,2774,12246
310M200US12620,12620,2015,37433,10.7,18.5,3853,44.8,17219,4722,12847
310M300US12620,12620,2016,37586,9.699999999999999,18.2,4472,34.5,18761,2997,12381
3100000US12700,12700,2006,60912,2.3,3.9,4145,14.8,24668,2810,21918
3100000US12700,12700,2007,61390,3.2,5.6,3479,16.1,24534,1861,23126
3100000US12700,12700,2008,58237,5.7,7.5,4912,23.6,27051,2071,21746
3100000US12700,12700,2009,62717,5.4,9.1,6005,30.4,27536,3042,24018
310M100US12700,12700,2010,57428,8.699999999999999,16.4,5903,38.9,21821,3466,22904
310M100US12700,12700,2011,57449,5.9,14.3,6166,35.9,22360,2956,21782
310M100US12700,12700,2012,56740,6.1,13.5,4832,26.4,22729,3728,22683
310M200US12700,12700,2013,59215,5.6,11.6,5643,28.9,24619,3840,23571
310M200US12700,12700,2014,56914,4.5,8.199999999999999,4166,22.3,24826,2966,23265
310M200US12700,12700,2015,59535,3.7,6.9,4606,24.5,24574,4008,25731
310M300US12700,12700,2016,57923,3.9,8.9,4444,28.4,23635,3179,24218
3100000US12940,12940,2006,189859,13.5,21.1,34079,47.3,98080,12883,42501
3100000US12940,12940,2007,189523,12.2,18.1,30481,42.8,98434,11644,42420
3100000US12940,12940,2008,195355,11.6,17.8,31871,40.9,117032,8726,43728
3100000US12940,12940,2009,198649,10.8,16.1,33876,38.1,113732,8829,47600
310M100US12940,12940,2010,194890,10.5,17.9,31378,37.5,109098,13194,45483
310M100US12940,12940,2011,198796,13.3,19.8,33128,45.1,107698,15772,47857
310M100US12940,12940,2012,193445,13.7,21.5,33721,46,104366,12974,46606
310M200US12940,12940,2013,201063,13.3,20.7,35468,42.2,109040,13545,50775
310M200US12940,12940,2014,203275,11.7,17.1,31322,40.5,112569,12457,51676
310M200US12940,12940,2015,193645,11,18,29490,44.5,105768,12127,52343
310M300US12940,12940,2016,191978,12.2,19.9,31792,43.6,104949,12115,51805
3100000US12980,12980,2006,37274,13.1,22.8,5880,48.5,18257,3145,9390
3100000US12980,12980,2007,36365,13.2,23.4,6201,45.9,15569,3172,9593
3100000US12980,12980,2008,33416,11.6,20,4554,40.1,17082,1940,9865
3100000US12980,12980,2009,34931,13.3,21.4,5608,40.3,16106,2175,9166
310M100US12980,12980,2010,35837,11.7,19.6,5647,34.7,15928,3241,11132
310M100US12980,12980,2011,33379,16.4,29,5263,54.7,13339,4096,9926
310M100US12980,12980,2012,34002,13.6,21.4,5456,39.8,15373,3832,10164
310M200US12980,12980,2013,34200,13.9,23.5,5722,53.1,16293,3373,10558
310M200US12980,12980,2014,32992,10.6,18.9,5159,46.8,15173,2781,10910
310M200US12980,12980,2015,33681,12.6,18.9,4312,44.8,15336,3757,10997
310M300US12980,12980,2016,32715,11.6,20.9,4192,36.1,16077,2927,10313
3100000US13020,13020,2006,31441,10.5,15.6,3203,38.3,14428,2263,8447
3100000US13020,13020,2007,28675,7.5,14.8,3178,43.2,12607,2004,7999
3100000US13020,13020,2008,28984,8.4,17.3,2911,48.6,14071,1860,7973
3100000US13020,13020,2009,28806,7.4,13.4,3223,33.3,11566,2012,9305
310M100US13020,13020,2010,28914,11.2,21.8,4407,45.5,12608,2081,9838
310M100US13020,13020,2011,27712,9,18.5,3285,47.9,13013,2056,8811
310M100US13020,13020,2012,28281,8.6,14.8,2584,43.5,13348,2918,9903
310M200US13020,13020,2013,29413,12.5,21.6,4143,43.4,13001,2557,10452
310M200US13020,13020,2014,27371,13.2,24.4,3996,45.2,12834,2471,10924
310M200US13020,13020,2015,26269,9.1,16.6,3190,42.3,12877,1713,9342
310M300US13020,13020,2016,28782,14.3,25.3,3880,48,13383,2636,10168
3100000US13140,13140,2006,97398,14.8,22.7,15169,52.7,45884,7372,25697
3100000US13140,13140,2007,98812,11,17.3,14095,42.5,44802,5122,28308
3100000US13140,13140,2008,101949,12.8,20.1,14832,45.9,54023,5317,28157
3100000US13140,13140,2009,103534,15.4,22.3,18322,44.7,55337,6373,26980
310M100US13140,13140,2010,95219,16,25.2,15473,52.6,42370,9458,29342
310M100US13140,13140,2011,99253,14.9,22.4,16314,42.3,49831,8786,28021
310M100US13140,13140,2012,92559,14.8,23.5,14351,44.6,46528,7209,26042
310M200US13140,13140,2013,99563,13.8,23,15305,46.3,48768,6686,27991
310M200US13140,13140,2014,101787,16.7,26.7,18191,56.9,50184,5748,28709
310M200US13140,13140,2015,99444,11.5,16.5,14322,37.8,49860,5667,29339
310M300US13140,13140,2016,101550,13.3,21.4,14504,46,49944,7533,29214
3100000US13180,13180,2006,23404,5.1,8.300000000000001,2346,27.4,13294,691,5245
3100000US13180,13180,2007,23988,7.6,15,1811,34.6,13521,763,5685
3100000US13180,13180,2008,23350,4.8,7.9,2135,25.9,14037,404,5208
3100000US13180,13180,2009,23942,8.300000000000001,14.8,2624,41.3,11998,836,5466
310M100US13180,13180,2010,22137,7.5,12.8,1515,47.7,11902,1149,5386
310M100US13180,13180,2011,22534,6.5,11.2,1944,29.8,12162,735,5735
310M100US13180,13180,2012,21554,6.4,10.9,2148,38,11717,1037,6130
310M200US13180,13180,2013,20613,5.9,8,849,33.7,10881,1361,6432
310M200US13180,13180,2014,21933,6.6,12,1977,33.6,11497,1196,5983
310M200US13180,13180,2015,22923,5.4,9.800000000000001,1716,29.2,13402,1404,5946
310M300US13180,13180,2016,23019,7,13.5,2060,41.3,13173,1314,6869
3100000US13220,13220,2006,22290,8.199999999999999,13.7,2117,30.5,8607,1945,7274
3100000US13220,13220,2007,20690,12,26,2109,66.5,8694,1684,7444
3100000US13220,13220,2008,20579,14.9,25.1,2635,57.1,8758,1343,7403
3100000US13220,13220,2009,21358,19.1,28.7,2683,70.3,8528,1892,8256
310M100US13220,13220,2010,22293,13.9,23.3,1918,49.7,8027,3124,8942
310M100US13220,13220,2011,20838,11,15.1,2294,43.9,8454,1716,7086
310M100US13220,13220,2012,20747,15.2,26.9,2040,49.1,8578,995,8609
310M200US13220,13220,2013,32210,18.8,30.4,4913,58.4,12529,4946,12762
310M200US13220,13220,2014,33919,12.9,23,3548,61.8,13272,2812,13144
310M200US13220,13220,2015,31298,12.6,21.7,3636,42.3,12714,2528,13599
310M300US13220,13220,2016,32190,11.4,21.9,4118,41.3,14168,3333,13123
3100000US13380,13380,2006,45866,8,12.9,4485,34.2,19818,3343,10968
3100000US13380,13380,2007,45132,8.699999999999999,15.2,5009,44.2,19481,2941,9470
3100000US13380,13380,2008,44051,7.2,12,5920,30.8,20925,2627,10193
3100000US13380,13380,2009,44364,7.7,14.5,4015,35.6,21974,2431,10735
310M100US13380,13380,2010,50074,8.6,15.4,4433,40.6,23977,3706,13814
310M100US13380,13380,2011,49297,9.1,16,5385,44.4,23768,3506,14058
310M100US13380,13380,2012,48996,11.8,20.6,5098,60,22680,4368,12587
310M200US13380,13380,2013,48102,11.7,16.6,5115,46,21869,4717,12801
310M200US13380,13380,2014,50666,10.2,16.1,4574,53.5,23425,4475,14167
310M200US13380,13380,2015,47905,6.4,11,3702,22.9,21433,4084,14784
310M300US13380,13380,2016,48905,8.300000000000001,11.8,3630,35.2,23428,3198,14327
3100000US13460,13460,2006,40133,6.4,9.9,2552,31.4,17938,857,10361
3100000US13460,13460,2007,42030,5.3,7.2,3739,16.8,19486,1370,11279
3100000US13460,13460,2008,43376,6.7,11.6,3073,35.7,21722,1496,10501
3100000US13460,13460,2009,43851,7.3,14,3427,25.5,18525,3189,13002
310M100US13460,13460,2010,44228,11.4,19.5,5769,51.4,18240,3416,12362
310M100US13460,13460,2011,45354,8.5,14.2,3611,19.2,17905,3362,13651
310M100US13460,13460,2012,43595,14.5,21.3,3492,39.9,16242,2199,13945
310M200US13460,13460,2013,40941,11.6,16.4,3797,19,13748,2187,12747
310M200US13460,13460,2014,44758,7.6,13.2,3512,24,19956,2919,13835
310M200US13460,13460,2015,46165,9.9,16.4,3937,36.2,19623,2253,16022
310M300US13460,13460,2016,47402,6.2,12.6,5588,21.5,22068,1697,15149
3100000US13740,13740,2006,36966,7.5,12.4,3234,38.3,19336,1427,8730
3100000US13740,13740,2007,39602,7.1,9.800000000000001,4112,30.3,19539,1754,9361
3100000US13740,13740,2008,37232,6.8,12.7,4069,37.7,21361,1513,9064
3100000US13740,13740,2009,39357,8.300000000000001,14.9,4884,39.9,22334,1723,9514
310M100US13740,13740,2010,40482,8.6,15.8,4660,39.9,19978,3159,9869
310M100US13740,13740,2011,39190,9.199999999999999,15.4,6011,27.5,19946,2477,9388
310M100US13740,13740,2012,42358,8.6,14.4,4372,38.8,23216,2792,11182
310M200US13740,13740,2013,41757,9,14.7,4571,54.5,22158,2175,11479
310M200US13740,13740,2014,40729,8,14.4,3869,38.8,22301,2147,10763
310M200US13740,13740,2015,41830,6.7,11.6,4058,45,23572,2833,12123
310M300US13740,13740,2016,44306,4.2,6.2,2742,19.9,23510,2472,13450
3100000US13780,13780,2006,63284,8.6,14,7389,39.6,31983,4105,17094
3100000US13780,13780,2007,63716,9.9,15.6,7408,39.5,31914,3874,17940
3100000US13780,13780,2008,61643,9.1,17,7263,38.6,31540,3560,19340
3100000US13780,13780,2009,61723,10.9,18.3,7695,40.6,32284,3896,17992
310M100US13780,13780,2010,64773,10.7,19.5,7775,50,30688,5798,19754
310M100US13780,13780,2011,60954,9.9,18.6,6786,43.3,29660,4988,18565
310M100US13780,13780,2012,62942,10.4,19.6,6548,40,29793,5959,20378
310M200US13780,13780,2013,61325,10.4,19.5,7579,44.9,28499,6794,19748
310M200US13780,13780,2014,61307,10.7,17.5,7337,45.2,29871,6465,19869
310M200US13780,13780,2015,58688,10.4,17.9,7300,36.5,27274,5684,18607
310M300US13780,13780,2016,59303,10.5,21.5,6957,48.8,27350,6163,20879
3100000US13820,13820,2006,288510,9.9,15.9,42904,38,157799,15654,75575
3100000US13820,13820,2007,293742,9.699999999999999,15.7,41885,37.9,157419,16489,74775
3100000US13820,13820,2008,290629,8.9,13.8,41521,32.6,168367,13889,78549
3100000US13820,13820,2009,299084,10.5,16.3,45302,37.2,162910,18014,84201
310M100US13820,13820,2010,291519,13.3,21.2,46156,45.6,147663,23348,83940
310M100US13820,13820,2011,293119,12.7,19.6,39706,43.4,150024,20708,86907
310M100US13820,13820,2012,292792,13.4,20.7,42976,46.4,154543,22156,82910
310M200US13820,13820,2013,288548,12.5,20.7,44497,42.7,150220,22587,85469
310M200US13820,13820,2014,293664,14.3,22.2,43231,48.3,144214,25149,91035
310M200US13820,13820,2015,291948,11.8,18.8,42615,42.3,152251,21694,89821
310M300US13820,13820,2016,291670,10.1,16.6,40464,39.7,147992,21583,92267
3100000US13900,13900,2006,26218,6.7,11,2404,37.9,15511,1024,5703
3100000US13900,13900,2007,27084,4.3,6.1,2921,23.1,17043,1317,6292
3100000US13900,13900,2008,27499,6.8,11.8,2536,37.5,17917,1057,6279
3100000US13900,13900,2009,29583,6.4,13.1,2785,48.1,18932,843,7236
310M100US13900,13900,2010,29209,5.9,9.1,1735,44.7,18280,770,6158
310M100US13900,13900,2011,28255,5.7,9.5,3390,31.6,16709,543,6021
310M100US13900,13900,2012,30991,4.1,7.4,3830,20.7,20026,482,7244
310M200US13900,13900,2013,31694,4.7,8.5,2769,34.3,18548,1276,7339
310M200US13900,13900,2014,34388,6.2,11.4,3929,39.1,20571,2056,8845
310M200US13900,13900,2015,34461,6,10.4,2969,31.8,19985,1472,7570
310M300US13900,13900,2016,33422,5.1,7.6,3141,22.2,20919,733,8266
3100000US13980,13980,2006,32952,8.1,9.4,3138,21,15440,1807,8491
3100000US13980,13980,2007,36977,10.3,15.3,3538,44.4,19063,2465,9834
3100000US13980,13980,2008,37018,9.5,16,4084,32.1,19694,2041,10739
3100000US13980,13980,2009,33258,10.5,13.4,2802,38.5,16491,1659,8207
310M100US13980,13980,2010,36741,10.5,20.7,4154,53.8,16749,2610,11642
310M100US13980,13980,2011,34614,7,11.3,3941,28,18198,2624,10346
310M100US13980,13980,2012,37598,12.3,21.3,3100,62.2,17938,1729,12207
310M200US13980,13980,2013,40693,11.2,19.9,4840,46,19691,2430,12867
310M200US13980,13980,2014,36547,9.6,14.3,2309,45,19149,2724,11015
310M200US13980,13980,2015,40755,7.1,12.2,5567,31.8,20914,2540,13086
310M300US13980,13980,2016,41795,6.7,10.4,2940,22,22205,2551,14123
310M200US14010,14010,2013,44893,7,11.3,4325,33.3,25795,2483,10333
310M200US14010,14010,2014,44324,8.300000000000001,12.8,4943,43.3,26513,2482,9642
310M200US14010,14010,2015,46428,4.9,8,3062,30.7,26903,2432,11147
310M300US14010,14010,2016,44683,8.199999999999999,11.1,4474,34.7,25578,1667,9567
3100000US14020,14020,2006,39967,10.7,18.9,4574,39.9,21292,1766,9371
3100000US14020,14020,2007,39050,11.8,19,5575,45.5,19773,2159,9653
3100000US14020,14020,2008,43089,10.1,19.8,6663,42.1,21704,2719,10200
3100000US14020,14020,2009,43541,10.8,17.9,4659,35.9,22136,2146,10738
310M100US14020,14020,2010,42253,12.2,18.1,4142,38.4,20323,1922,10364
310M100US14020,14020,2011,43387,10.5,16.7,4518,47.2,21073,2136,11726
310M100US14020,14020,2012,42199,13.1,21.8,4929,36.5,20752,2107,12383
310M200US14020,14020,2013,32387,12.2,17.9,4109,52,16204,2093,8780
310M200US14020,14020,2014,33106,12.6,20.9,3821,45.6,16754,1235,9029
310M200US14020,14020,2015,33184,10.7,19.3,2808,60.7,17502,1877,9409
310M300US14020,14020,2016,32885,9.6,18.1,3756,51,17556,1545,9084
3100000US14060,14060,2006,39420,8.199999999999999,11.1,5251,38.4,20285,599,8026
3100000US14060,14060,2007,39636,6.6,9.9,4407,24.6,21939,737,7706
3100000US14060,14060,2008,37481,4.3,7.2,4230,24.7,23907,660,7325
3100000US14060,14060,2009,37956,8.1,13.5,4505,42.4,21880,1332,7363
310M100US14060,14060,2010,38885,3.7,6,4033,20.5,22695,1565,8005
310M100US14060,14060,2011,39308,7.8,10.9,4695,32.2,23783,2174,7687
310M100US14060,14060,2012,41231,7.7,12,3931,40,24817,1706,8866
3100000US14100,14100,2006,22142,5.6,6.5,1106,25,10929,1048,6256
3100000US14100,14100,2007,21346,6.4,10.5,2018,30.7,10578,1025,6379
3100000US14100,14100,2008,21321,7.8,13.4,2151,38.8,11809,565,5920
3100000US14100,14100,2009,22641,6.9,10,1890,30.6,11912,805,6371
310M100US14100,14100,2010,20836,8.300000000000001,15.3,2396,37.6,11264,982,5599
310M100US14100,14100,2011,22383,11.7,21.9,2630,54.1,11071,1268,6747
310M100US14100,14100,2012,21726,4.9,7.5,1717,22.5,11387,1515,6720
310M200US14100,14100,2013,21281,10.1,16.8,2137,37.1,10288,1304,6867
310M200US14100,14100,2014,21985,6.3,14.7,2262,47.3,10771,1817,7381
310M200US14100,14100,2015,21264,8,14.3,1772,27.8,10018,1534,7302
310M300US14100,14100,2016,21749,7.6,14.7,2573,35.9,10255,1316,7409
3100000US14140,14140,2006,28527,16.7,24.8,3313,39.5,10605,3855,11660
3100000US14140,14140,2007,27929,15.8,28.1,3296,61.7,11782,2871,10632
3100000US14140,14140,2008,29383,14.2,23.1,3071,50.5,11465,3063,12071
3100000US14140,14140,2009,30254,13.4,22.3,1927,57.8,13556,2220,11230
310M100US14140,14140,2010,29069,16.4,26,3190,50.4,11263,3114,13030
310M100US14140,14140,2011,28270,14.8,27.2,3245,63.1,11268,4122,12251
310M100US14140,14140,2012,29129,16.8,26.3,2914,46.1,11713,2926,11388
310M200US14140,14140,2013,29827,18.6,30.9,3360,62,10879,3272,11787
310M200US14140,14140,2014,26248,13.4,26,3318,61.1,10952,2754,11233
310M200US14140,14140,2015,28435,11.6,17.6,3250,35.9,11213,3492,11812
310M300US14140,14140,2016,25922,14.5,26.3,2841,48.3,10146,2790,12769
3100000US14260,14260,2006,148293,7.5,10.8,14614,27.3,81452,6278,29446
3100000US14260,14260,2007,154738,7.5,11.1,15834,32,82138,6682,30113
3100000US14260,14260,2008,151305,8,11.9,16071,30.5,88369,5489,32109
3100000US14260,14260,2009,152909,9.5,14.3,14773,31.8,79301,7229,33174
310M100US14260,14260,2010,154540,11.6,17.5,16234,36.2,75778,8518,36266
310M100US14260,14260,2011,158458,12.2,19,16956,51.4,77821,10427,37334
310M100US14260,14260,2012,161057,11.5,18.7,16755,52.5,81938,9866,39898
310M200US14260,14260,2013,160371,10.9,16.9,16353,35.7,82200,10154,38214
310M200US14260,14260,2014,163381,8.9,13.9,14055,39,85918,10274,41848
310M200US14260,14260,2015,155558,8.5,13,18120,33.6,81231,13331,42246
310M300US14260,14260,2016,163943,8.5,12.5,14756,31.2,86878,9959,43656
3100000US14460,14460,2006,1073294,6.2,9.1,117882,29.6,565516,56288,237192
3100000US14460,14460,2007,1063339,6.5,9.800000000000001,125538,30.5,549952,62241,231661
3100000US14460,14460,2008,1077446,6.1,9,124430,27.2,609748,52650,240691
3100000US14460,14460,2009,1060815,6,8.9,111468,29.4,580250,56734,246164
310M100US14460,14460,2010,1097038,7.1,10.7,126578,32.8,582496,75757,255283
310M100US14460,14460,2011,1111596,7.4,11.4,129576,33.2,594748,83597,255800
310M100US14460,14460,2012,1114534,7.5,11.6,128519,33.8,600538,83688,265390
310M200US14460,14460,2013,1122237,7.2,11.6,130728,32.5,594600,79215,269233
310M200US14460,14460,2014,1117393,7.4,11.6,126118,33.4,594485,78743,272719
310M200US14460,14460,2015,1131612,7,10.8,124938,32.1,608660,75131,280311
310M300US14460,14460,2016,1147727,6.6,10.3,122166,32,632208,75781,288897
3100000US14500,14500,2006,66850,5.5,8.5,5943,31.7,35193,1597,11329
3100000US14500,14500,2007,67726,6.6,10.9,7904,29.5,33903,1275,10602
3100000US14500,14500,2008,67794,4.9,7.2,4993,21.6,38503,1694,11236
3100000US14500,14500,2009,69615,7,11.9,5533,20.7,37015,1570,11799
310M100US14500,14500,2010,70789,8.300000000000001,14.6,6540,40.7,35102,3210,12503
310M100US14500,14500,2011,71937,6.5,10.1,6256,29.4,39035,2378,12961
310M100US14500,14500,2012,72790,5.9,9.300000000000001,6649,26.8,40947,2266,14645
310M200US14500,14500,2013,71323,6,9.800000000000001,4995,27.2,36181,2131,15300
310M200US14500,14500,2014,73481,7.9,13.4,6979,30.8,37669,2665,14636
310M200US14500,14500,2015,72269,5,7.8,6119,24.6,38062,3270,14860
310M300US14500,14500,2016,72540,3.7,6.2,5603,19.5,37122,2020,15860
3100000US14540,14540,2006,28886,12,20.4,3318,47.6,15776,1628,6702
3100000US14540,14540,2007,30827,13.3,20.9,3734,48.5,16187,2371,6714
3100000US14540,14540,2008,29959,12.2,19.6,4156,39.9,15617,2898,6848
3100000US14540,14540,2009,30043,10.7,17.6,3618,41.2,15734,1347,7808
310M100US14540,14540,2010,30497,12.8,21.7,3342,45.8,15289,2704,8571
310M100US14540,14540,2011,30190,14.8,21.9,5255,54.6,15488,1758,7219
310M100US14540,14540,2012,31317,13.8,20.1,3593,51.5,15112,2879,8877
310M200US14540,14540,2013,42679,13,22.3,4627,55.7,20756,2933,12446
310M200US14540,14540,2014,41780,12.6,20.7,4874,41.4,21577,2064,11776
310M200US14540,14540,2015,42676,15.3,24.6,5485,51.5,21290,4301,12374
310M300US14540,14540,2016,42555,14,21.8,5602,46.8,21482,2712,12740
3100000US14580,14580,2006,18099,3,4.5,877,19.8,9136,496,3296
3100000US14580,14580,2007,20602,9.9,10.4,792,27.5,9975,275,3472
3100000US14580,14580,2008,20796,5.8,8.6,1639,30.4,11156,,
